"Dist Code","Year","State Code","State Name","Dist Name","CANALS AREA (1000 ha)","TANKS AREA (1000 ha)","TUBE WELLS AREA (1000 ha)","OTHER WELLS AREA (1000 ha)","TOTAL WELLS AREA (1000 ha)","OTHER SOURCES AREA (1000 ha)","NET AREA (1000 ha)","GROSS AREA (1000 ha)"
"651","2003","19","Kerala","Alappuzha","4.89","8.86","3.22","0.07","3.29","20.67","37.71","47.03"
"651","2004","19","Kerala","Alappuzha","5.23","8.77","3.19","3.7","6.89","22.11","43.0","46.5"
"651","2005","19","Kerala","Alappuzha","5.49","8.44","3.18","3.72","6.91","22.82","43.66","45.97"
"651","2006","19","Kerala","Alappuzha","5.35","5.07","2.51","4.11","6.62","22.59","39.64","45.43"
"651","2007","19","Kerala","Alappuzha","1.07","2.63","1.42","5.09","6.51","24.49","34.71","46.22"
"651","2008","19","Kerala","Alappuzha","1.85","2.42","1.18","5.76","6.94","25.62","36.83","46.63"
"651","2009","19","Kerala","Alappuzha","2.01","2.57","1.03","5.81","6.84","22.56","33.98","43.6"
"651","2010","19","Kerala","Alappuzha","0.58","2.73","1.28","5.87","7.15","31.79","42.25","48.03"
"651","2011","19","Kerala","Alappuzha","1.21","0.67","1.08","6.07","7.15","25.76","34.8","46.9"
"651","2012","19","Kerala","Alappuzha","2.42","0.45","6.08","0.84","6.93","30.34","40.13","46.38"
"651","2013","19","Kerala","Alappuzha","1.86","0.28","6.42","0.89","7.31","28.62","38.06","46.14"
"651","2014","19","Kerala","Alappuzha","5.28","0.46","6.13","0.98","7.1","27.18","40.02","43.11"
"651","2015","19","Kerala","Alappuzha","6.24","0.46","7.73","0.82","8.55","25.16","40.4","1.0"
"651","2016","19","Kerala","Alappuzha","4.13","0.4","7.5","0.81","8.31","26.06","38.9","-1.0"
"651","2017","19","Kerala","Alappuzha","2.42","0.44","7.07","0.87","7.94","25.06","35.86","-1.0"
"651","2018","19","Kerala","Alappuzha","3.13","0.3","6.98","0.82","7.8","24.36","35.6","-1.0"
"651","2019","19","Kerala","Alappuzha","3.29","0.52","7.43","0.86","8.29","23.75","35.84","-1.0"
"651","2020","19","Kerala","Alappuzha","1.78","0.17","4.88","1.24","6.12","28.2","36.28","-1.0"
"652","1974","19","Kerala","Kannur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"652","1975","19","Kerala","Kannur","0.0","2.23","7.51","0.0","7.51","2.35","12.09","-1.0"
"652","1976","19","Kerala","Kannur","0.0","2.8","7.19","0.0","7.19","2.85","12.83","20.19"
"652","1977","19","Kerala","Kannur","3.32","4.96","0.0","0.0","0.0","10.24","18.52","28.84"
"652","1978","19","Kerala","Kannur","2.95","4.85","0.0","0.0","0.0","8.03","15.82","35.13"
"652","1979","19","Kerala","Kannur","3.08","4.85","0.0","0.0","0.0","8.03","15.96","33.54"
"652","1980","19","Kerala","Kannur","3.08","4.85","0.0","0.0","0.0","11.16","19.08","31.75"
"652","1981","19","Kerala","Kannur","2.98","4.78","0.0","0.0","0.0","7.98","15.73","37.32"
"652","1982","19","Kerala","Kannur","2.07","5.53","0.0","0.0","0.0","11.86","19.47","36.36"
"652","1983","19","Kerala","Kannur","1.74","4.25","3.77","0.0","3.77","11.67","21.43","39.65"
"652","1984","19","Kerala","Kannur","1.77","4.57","4.59","0.0","4.59","14.7","24.86","42.55"
"652","1985","19","Kerala","Kannur","2.27","7.19","5.48","0.0","5.48","21.37","36.3","42.05"
"652","1986","19","Kerala","Kannur","2.23","3.95","10.57","0.0","10.57","17.64","34.37","49.06"
"652","1987","19","Kerala","Kannur","1.67","5.92","13.04","0.0","13.04","19.2","39.85","48.93"
"652","1988","19","Kerala","Kannur","1.55","4.97","0.0","13.45","13.45","21.28","41.26","54.76"
"652","1989","19","Kerala","Kannur","1.46","5.79","0.0","14.36","14.36","24.84","46.46","52.0"
"652","1990","19","Kerala","Kannur","1.42","5.69","13.13","0.35","13.48","24.24","44.84","52.74"
"652","1991","19","Kerala","Kannur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","45.83","54.82"
"652","1992","19","Kerala","Kannur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","46.27","55.08"
"652","1993","19","Kerala","Kannur","1.41","5.87","13.52","0.35","13.85","25.34","46.48","71.7"
"652","1994","19","Kerala","Kannur","1.38","6.9","14.68","0.32","15.0","25.55","48.85","76.68"
"652","1995","19","Kerala","Kannur","1.15","7.43","15.22","0.6","15.83","23.86","48.26","73.41"
"652","1996","19","Kerala","Kannur","1.18","7.89","6.44","1.04","6.48","25.02","53.18","71.59"
"652","1997","19","Kerala","Kannur","1.4","9.07","2.01","1.27","2.06","26.81","57.96","69.77"
"652","1998","19","Kerala","Kannur","1.27","11.25","2.0","1.22","2.0","22.12","61.66","68.73"
"652","1999","19","Kerala","Kannur","3.54","15.61","2.0","1.22","2.0","15.93","69.64","72.67"
"652","2000","19","Kerala","Kannur","2.65","13.66","2.0","1.22","2.0","18.12","66.01","73.14"
"652","2001","19","Kerala","Kannur","2.89","14.82","1.0","1.22","2.0","18.56","64.35","70.89"
"652","2002","19","Kerala","Kannur","2.65","12.68","1.14","1.22","2.14","21.34","64.75","70.11"
"652","2003","19","Kerala","Kannur","2.91","12.66","31.56","0.42","31.98","21.68","69.22","75.18"
"652","2004","19","Kerala","Kannur","3.02","12.92","31.06","0.58","31.64","21.36","68.93","74.99"
"652","2005","19","Kerala","Kannur","3.28","13.13","30.32","0.75","31.08","21.5","68.99","76.4"
"652","2006","19","Kerala","Kannur","3.11","14.08","33.2","0.79","33.99","17.88","69.08","84.35"
"652","2007","19","Kerala","Kannur","3.32","13.98","40.61","5.25","45.86","13.95","77.11","85.65"
"652","2008","19","Kerala","Kannur","5.11","11.97","44.04","4.04","48.08","12.47","77.62","81.72"
"652","2009","19","Kerala","Kannur","2.71","11.9","35.91","5.04","40.94","11.76","67.29","79.77"
"652","2010","19","Kerala","Kannur","2.11","17.93","44.28","5.8","50.06","14.55","84.66","88.09"
"652","2011","19","Kerala","Kannur","1.49","12.54","43.13","8.68","51.8","11.42","77.24","96.15"
"652","2012","19","Kerala","Kannur","4.47","12.75","7.44","34.9","42.34","12.29","71.86","87.79"
"652","2013","19","Kerala","Kannur","1.73","13.16","7.76","35.79","43.55","11.79","70.22","90.03"
"652","2014","19","Kerala","Kannur","1.54","13.9","9.25","40.54","49.79","12.26","77.49","92.86"
"652","2015","19","Kerala","Kannur","1.46","13.64","10.71","37.38","48.09","11.13","74.33","2.35"
"652","2016","19","Kerala","Kannur","1.3","13.58","12.52","36.25","48.77","11.31","74.95","-1.0"
"652","2017","19","Kerala","Kannur","1.57","15.29","12.16","35.81","47.97","11.09","75.91","-1.0"
"652","2018","19","Kerala","Kannur","1.22","14.46","13.85","33.22","47.07","10.52","73.27","-1.0"
"652","2019","19","Kerala","Kannur","0.97","13.25","16.75","31.4","48.15","9.25","71.61","-1.0"
"652","2020","19","Kerala","Kannur","0.33","12.21","15.54","28.43","43.97","11.59","68.1","-1.0"
"653","1974","19","Kerala","Ernakulam","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"653","1975","19","Kerala","Ernakulam","16.68","6.19","11.45","0.0","11.45","2.79","37.11","-1.0"
"653","1976","19","Kerala","Ernakulam","18.72","6.98","12.88","0.0","12.88","3.34","41.92","85.91"
"653","1977","19","Kerala","Ernakulam","18.78","8.18","0.0","0.0","0.0","15.13","42.07","78.45"
"653","1978","19","Kerala","Ernakulam","18.79","9.37","0.0","0.0","0.0","18.51","46.66","81.41"
"653","1979","19","Kerala","Ernakulam","18.79","9.37","0.0","0.0","0.0","18.95","47.1","76.05"
"653","1980","19","Kerala","Ernakulam","18.21","9.4","0.0","0.0","0.0","20.28","47.88","82.29"
"653","1981","19","Kerala","Ernakulam","18.21","9.84","0.0","0.0","0.0","20.28","48.34","75.07"
"653","1982","19","Kerala","Ernakulam","19.83","10.6","0.0","0.0","0.0","21.22","51.65","77.98"
"653","1983","19","Kerala","Ernakulam","18.98","3.04","6.29","0.0","6.29","20.37","48.69","66.15"
"653","1984","19","Kerala","Ernakulam","16.87","2.84","5.41","0.0","5.41","19.81","44.93","80.48"
"653","1985","19","Kerala","Ernakulam","17.82","2.85","6.92","0.0","6.92","19.24","46.83","75.69"
"653","1986","19","Kerala","Ernakulam","18.48","2.79","6.27","0.0","6.27","20.88","48.42","78.22"
"653","1987","19","Kerala","Ernakulam","21.05","2.24","7.29","0.0","7.29","17.38","47.95","76.57"
"653","1988","19","Kerala","Ernakulam","20.96","2.21","0.0","18.64","18.64","9.28","51.08","73.47"
"653","1989","19","Kerala","Ernakulam","21.42","2.37","0.0","21.64","21.64","10.67","56.11","70.59"
"653","1990","19","Kerala","Ernakulam","21.16","2.37","11.68","8.08","19.75","9.9","53.17","60.98"
"653","1991","19","Kerala","Ernakulam","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","52.62","64.48"
"653","1992","19","Kerala","Ernakulam","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","53.56","62.54"
"653","1993","19","Kerala","Ernakulam","21.16","2.33","10.9","9.03","19.93","10.17","53.59","64.08"
"653","1994","19","Kerala","Ernakulam","20.9","2.96","10.86","8.74","19.6","10.55","54.01","67.42"
"653","1995","19","Kerala","Ernakulam","21.77","2.62","10.38","7.39","17.76","9.38","51.53","65.04"
"653","1996","19","Kerala","Ernakulam","20.38","2.97","1.2","0.2","1.2","9.27","49.49","63.57"
"653","1997","19","Kerala","Ernakulam","18.32","2.86","1.2","1.2","1.2","8.42","46.93","61.37"
"653","1998","19","Kerala","Ernakulam","19.32","1.86","1.2","1.2","1.2","13.48","43.57","63.84"
"653","1999","19","Kerala","Ernakulam","11.01","3.14","1.2","1.2","1.2","11.66","36.73","58.5"
"653","2000","19","Kerala","Ernakulam","14.82","2.07","1.2","1.2","1.2","10.22","35.49","55.26"
"653","2001","19","Kerala","Ernakulam","15.47","3.16","10.41","1.2","10.61","11.67","50.91","51.49"
"653","2002","19","Kerala","Ernakulam","18.75","4.39","0.35","1.2","1.2","10.48","45.57","53.21"
"653","2003","19","Kerala","Ernakulam","22.69","3.19","10.21","3.58","13.77","6.75","46.4","51.2"
"653","2004","19","Kerala","Ernakulam","22.51","3.2","11.17","4.02","15.19","7.03","47.92","56.53"
"653","2005","19","Kerala","Ernakulam","21.25","3.75","11.17","3.75","14.93","7.13","47.06","56.3"
"653","2006","19","Kerala","Ernakulam","20.19","3.47","10.02","3.85","13.87","6.32","43.84","53.67"
"653","2007","19","Kerala","Ernakulam","12.29","3.22","7.44","4.07","11.51","4.33","31.35","43.2"
"653","2008","19","Kerala","Ernakulam","13.8","3.27","8.38","4.66","13.05","3.77","33.9","43.51"
"653","2009","19","Kerala","Ernakulam","12.01","3.85","7.73","4.74","12.47","4.35","32.69","42.26"
"653","2010","19","Kerala","Ernakulam","14.93","5.18","8.33","4.9","13.23","5.55","38.9","40.85"
"653","2011","19","Kerala","Ernakulam","9.78","4.71","8.31","5.27","13.58","5.06","33.13","43.9"
"653","2012","19","Kerala","Ernakulam","8.99","4.39","0.73","7.39","8.12","9.61","31.1","39.93"
"653","2013","19","Kerala","Ernakulam","8.91","5.17","1.09","8.21","9.29","8.87","32.24","39.68"
"653","2014","19","Kerala","Ernakulam","8.96","5.05","1.15","8.13","9.28","8.26","31.55","38.74"
"653","2015","19","Kerala","Ernakulam","7.6","5.33","1.3","8.64","9.94","7.31","30.17","1.2"
"653","2016","19","Kerala","Ernakulam","7.26","5.98","1.61","8.5","10.11","6.84","30.19","-1.0"
"653","2017","19","Kerala","Ernakulam","10.16","5.49","1.79","8.94","10.72","6.51","32.89","-1.0"
"653","2018","19","Kerala","Ernakulam","8.62","5.8","1.56","9.65","11.21","6.87","32.5","-1.0"
"653","2019","19","Kerala","Ernakulam","8.9","6.17","2.13","9.62","11.75","6.58","33.4","-1.0"
"653","2020","19","Kerala","Ernakulam","8.27","5.44","1.8","9.09","10.9","5.97","30.57","-1.0"
"655","1974","19","Kerala","Kottayam","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"655","1975","19","Kerala","Kottayam","0.0","1.21","0.0","6.37","6.37","5.86","13.45","-1.0"
"655","1976","19","Kerala","Kottayam","0.0","1.63","4.35","4.35","8.7","3.93","13.91","20.18"
"655","1977","19","Kerala","Kottayam","0.22","1.74","0.0","0.0","0.0","6.91","8.88","9.14"
"655","1978","19","Kerala","Kottayam","0.46","2.02","0.0","0.0","0.0","1.72","4.19","4.56"
"655","1979","19","Kerala","Kottayam","0.4","1.81","0.0","0.0","0.0","2.41","4.63","5.09"
"655","1980","19","Kerala","Kottayam","0.25","1.81","0.0","0.0","0.0","2.51","4.57","5.68"
"655","1981","19","Kerala","Kottayam","0.27","1.81","0.0","0.0","0.0","3.04","5.12","8.97"
"655","1982","19","Kerala","Kottayam","1.68","1.68","0.0","0.0","0.0","4.46","7.82","9.38"
"655","1983","19","Kerala","Kottayam","1.0","0.83","0.43","0.0","0.43","5.0","7.24","13.15"
"655","1984","19","Kerala","Kottayam","1.68","0.78","0.43","0.0","0.43","5.87","8.75","14.9"
"655","1985","19","Kerala","Kottayam","1.66","0.77","0.38","0.0","0.38","6.15","8.96","18.13"
"655","1986","19","Kerala","Kottayam","2.09","0.71","0.39","0.0","0.39","5.25","8.43","15.01"
"655","1987","19","Kerala","Kottayam","2.62","0.65","0.26","0.0","0.26","4.08","7.61","10.16"
"655","1988","19","Kerala","Kottayam","3.49","0.74","0.0","1.08","1.08","4.33","9.63","14.04"
"655","1989","19","Kerala","Kottayam","3.76","0.64","0.0","1.04","1.04","4.68","10.12","15.99"
"655","1990","19","Kerala","Kottayam","3.9","0.65","0.34","0.73","1.08","4.16","9.79","14.57"
"655","1991","19","Kerala","Kottayam","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","10.4","12.87"
"655","1992","19","Kerala","Kottayam","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","9.84","13.54"
"655","1993","19","Kerala","Kottayam","3.49","0.64","0.44","1.01","1.46","4.27","9.85","11.91"
"655","1994","19","Kerala","Kottayam","3.52","0.71","0.4","1.16","1.56","4.94","10.73","15.07"
"655","1995","19","Kerala","Kottayam","3.09","0.77","0.5","1.06","1.57","7.81","13.23","17.51"
"655","1996","19","Kerala","Kottayam","3.08","0.65","1.8","1.8","1.8","11.85","15.58","19.33"
"655","1997","19","Kerala","Kottayam","2.84","0.67","1.8","1.8","1.8","11.75","16.9","18.16"
"655","1998","19","Kerala","Kottayam","2.48","3.3","1.8","1.8","1.8","12.72","18.92","25.73"
"655","1999","19","Kerala","Kottayam","1.38","2.02","1.8","1.8","1.8","20.82","25.76","27.74"
"655","2000","19","Kerala","Kottayam","7.26","2.01","1.8","1.8","1.8","17.49","27.92","31.41"
"655","2001","19","Kerala","Kottayam","5.77","2.88","0.0","1.8","1.8","16.68","26.8","29.63"
"655","2002","19","Kerala","Kottayam","4.72","6.81","0.01","1.8","1.8","15.53","28.69","30.52"
"655","2003","19","Kerala","Kottayam","3.16","4.44","2.62","0.08","2.7","15.94","26.23","26.93"
"655","2004","19","Kerala","Kottayam","3.34","4.49","2.69","0.13","2.81","17.0","27.63","31.69"
"655","2005","19","Kerala","Kottayam","3.34","4.55","2.7","0.14","2.83","17.61","28.32","33.68"
"655","2006","19","Kerala","Kottayam","3.0","4.62","2.47","0.12","2.59","17.11","27.3","33.02"
"655","2007","19","Kerala","Kottayam","2.74","5.43","3.24","0.29","3.53","17.54","29.24","33.6"
"655","2008","19","Kerala","Kottayam","3.3","5.3","2.69","1.69","4.38","16.1","29.07","30.48"
"655","2009","19","Kerala","Kottayam","3.45","7.67","4.4","1.02","5.42","22.33","38.86","42.56"
"655","2010","19","Kerala","Kottayam","4.28","8.54","4.72","0.87","5.59","18.73","37.13","41.91"
"655","2011","19","Kerala","Kottayam","2.52","12.34","5.56","0.99","6.55","24.12","45.53","51.83"
"655","2012","19","Kerala","Kottayam","2.42","11.23","1.24","5.13","6.37","24.56","44.57","52.95"
"655","2013","19","Kerala","Kottayam","1.1","12.13","2.24","5.86","8.11","21.01","42.35","49.67"
"655","2014","19","Kerala","Kottayam","1.12","13.32","2.33","7.07","9.39","22.79","46.64","55.18"
"655","2015","19","Kerala","Kottayam","1.01","13.61","3.34","8.62","11.96","21.24","47.82","1.8"
"655","2016","19","Kerala","Kottayam","1.43","15.6","4.67","8.41","13.07","17.05","47.16","-1.0"
"655","2017","19","Kerala","Kottayam","1.35","15.84","5.08","9.56","14.65","20.33","52.15","-1.0"
"655","2018","19","Kerala","Kottayam","2.02","17.08","5.32","9.41","14.73","21.34","55.17","-1.0"
"655","2019","19","Kerala","Kottayam","1.49","18.75","7.02","10.3","17.32","21.07","58.64","-1.0"
"655","2020","19","Kerala","Kottayam","1.9","16.73","5.47","8.23","13.7","19.63","51.96","-1.0"
"656","1974","19","Kerala","Kozhikode","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"656","1975","19","Kerala","Kozhikode","2.09","1.79","0.0","2.2","2.2","1.98","8.06","-1.0"
"656","1976","19","Kerala","Kozhikode","2.39","0.87","0.0","1.07","1.07","0.96","4.4","5.29"
"656","1977","19","Kerala","Kozhikode","4.54","0.87","0.0","0.0","0.0","1.04","6.45","6.49"
"656","1978","19","Kerala","Kozhikode","4.54","0.85","0.0","0.0","0.0","2.66","8.05","10.38"
"656","1979","19","Kerala","Kozhikode","4.54","0.83","0.0","0.0","0.0","2.66","8.03","10.08"
"656","1980","19","Kerala","Kozhikode","4.54","0.92","0.0","0.0","0.0","3.15","8.61","9.33"
"656","1981","19","Kerala","Kozhikode","4.65","0.94","0.0","0.0","0.0","6.52","12.12","13.81"
"656","1982","19","Kerala","Kozhikode","3.64","0.96","0.0","0.0","0.0","6.63","11.22","12.5"
"656","1983","19","Kerala","Kozhikode","3.15","0.28","0.0","0.47","0.47","5.74","9.62","11.76"
"656","1984","19","Kerala","Kozhikode","3.76","0.31","0.0","0.61","0.61","7.37","11.64","17.02"
"656","1985","19","Kerala","Kozhikode","2.44","0.28","0.0","0.57","0.57","7.61","10.9","14.98"
"656","1986","19","Kerala","Kozhikode","3.4","0.51","0.0","0.53","0.53","6.24","10.69","14.99"
"656","1987","19","Kerala","Kozhikode","2.69","0.38","0.0","0.54","0.54","5.74","9.34","12.69"
"656","1988","19","Kerala","Kozhikode","2.48","0.41","0.0","1.42","1.42","3.86","8.16","9.14"
"656","1989","19","Kerala","Kozhikode","2.63","0.41","0.0","1.42","1.42","3.74","8.2","9.19"
"656","1990","19","Kerala","Kozhikode","2.19","0.43","0.85","0.79","1.64","3.49","7.73","7.94"
"656","1991","19","Kerala","Kozhikode","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","8.29","9.25"
"656","1992","19","Kerala","Kozhikode","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","8.23","9.31"
"656","1993","19","Kerala","Kozhikode","2.27","0.46","0.92","0.71","1.64","3.87","8.24","8.51"
"656","1994","19","Kerala","Kozhikode","2.37","0.54","1.05","0.7","1.76","4.07","8.73","9.66"
"656","1995","19","Kerala","Kozhikode","2.29","0.58","1.37","0.87","2.24","3.27","8.37","10.5"
"656","1996","19","Kerala","Kozhikode","2.18","0.52","1.21","1.03","2.24","3.55","8.48","10.78"
"656","1997","19","Kerala","Kozhikode","2.63","0.55","1.01","1.09","1.1","3.1","8.33","11.07"
"656","1998","19","Kerala","Kozhikode","2.57","0.39","1.0","1.0","1.0","3.29","7.96","12.49"
"656","1999","19","Kerala","Kozhikode","2.6","0.44","1.0","1.0","1.0","2.76","8.36","11.61"
"656","2000","19","Kerala","Kozhikode","1.79","0.33","1.0","1.0","1.0","1.42","5.03","9.92"
"656","2001","19","Kerala","Kozhikode","2.01","0.47","0.0","1.0","1.0","2.74","7.2","12.61"
"656","2002","19","Kerala","Kozhikode","1.72","0.32","1.39","1.0","1.39","5.49","9.47","15.31"
"656","2003","19","Kerala","Kozhikode","1.71","0.19","1.37","0.22","1.59","7.0","10.48","16.26"
"656","2004","19","Kerala","Kozhikode","1.82","0.2","1.51","0.84","2.35","7.2","11.57","17.72"
"656","2005","19","Kerala","Kozhikode","2.26","0.3","1.48","0.89","2.36","7.22","12.14","19.94"
"656","2006","19","Kerala","Kozhikode","2.02","0.35","2.03","0.62","2.65","7.41","12.43","20.94"
"656","2007","19","Kerala","Kozhikode","1.7","0.59","4.36","0.58","4.94","7.97","15.19","20.36"
"656","2008","19","Kerala","Kozhikode","2.45","0.45","3.16","0.64","3.8","7.25","13.96","19.34"
"656","2009","19","Kerala","Kozhikode","1.46","0.21","3.22","0.17","3.37","9.42","14.47","17.95"
"656","2010","19","Kerala","Kozhikode","1.31","0.7","3.37","0.29","3.65","9.77","15.44","19.63"
"656","2011","19","Kerala","Kozhikode","0.99","0.56","3.04","1.15","4.2","8.68","14.42","19.48"
"656","2012","19","Kerala","Kozhikode","1.2","0.41","0.09","2.55","2.65","9.71","13.96","20.17"
"656","2013","19","Kerala","Kozhikode","1.05","0.46","0.05","2.5","2.54","9.47","13.53","18.25"
"656","2014","19","Kerala","Kozhikode","1.17","0.4","0.05","2.7","2.75","10.44","14.77","18.08"
"656","2015","19","Kerala","Kozhikode","1.0","0.56","0.06","2.41","2.47","8.75","12.78","1.65"
"656","2016","19","Kerala","Kozhikode","0.88","0.55","0.04","2.76","2.8","8.18","12.42","-1.0"
"656","2017","19","Kerala","Kozhikode","0.94","0.55","0.02","2.91","2.93","8.81","13.23","-1.0"
"656","2018","19","Kerala","Kozhikode","0.79","0.79","0.06","2.86","2.91","9.02","13.52","-1.0"
"656","2019","19","Kerala","Kozhikode","0.91","0.35","0.01","2.75","2.76","8.42","12.44","-1.0"
"656","2020","19","Kerala","Kozhikode","0.86","0.37","0.04","1.91","1.95","9.68","12.86","-1.0"
"657","1974","19","Kerala","Malappuram","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"657","1975","19","Kerala","Malappuram","0.07","7.67","8.34","0.0","8.34","3.42","19.5","-1.0"
"657","1976","19","Kerala","Malappuram","0.0","6.27","5.69","0.0","5.69","3.44","15.4","29.48"
"657","1977","19","Kerala","Malappuram","0.36","6.27","0.0","0.0","0.0","10.5","17.13","31.51"
"657","1978","19","Kerala","Malappuram","1.4","6.86","0.0","0.0","0.0","10.34","18.6","29.29"
"657","1979","19","Kerala","Malappuram","1.47","7.06","0.0","0.0","0.0","9.87","18.4","24.04"
"657","1980","19","Kerala","Malappuram","1.72","7.67","0.0","0.0","0.0","11.95","21.33","24.14"
"657","1981","19","Kerala","Malappuram","1.6","7.67","0.0","0.0","0.0","11.16","20.43","26.74"
"657","1982","19","Kerala","Malappuram","1.34","7.76","0.0","0.0","0.0","14.36","23.47","27.16"
"657","1983","19","Kerala","Malappuram","1.05","2.89","4.84","0.0","4.84","15.6","24.38","29.01"
"657","1984","19","Kerala","Malappuram","1.08","3.0","5.05","0.0","5.05","15.8","25.02","38.98"
"657","1985","19","Kerala","Malappuram","1.05","3.33","5.44","0.0","5.44","17.17","27.0","30.24"
"657","1986","19","Kerala","Malappuram","1.34","4.27","8.11","0.0","8.11","17.26","30.97","31.17"
"657","1987","19","Kerala","Malappuram","1.89","3.57","6.97","0.0","6.97","15.3","27.73","30.22"
"657","1988","19","Kerala","Malappuram","1.81","3.13","0.0","11.09","11.09","13.37","29.4","33.04"
"657","1989","19","Kerala","Malappuram","1.59","3.6","0.0","11.75","11.75","11.73","28.67","34.09"
"657","1990","19","Kerala","Malappuram","1.64","4.66","0.0","12.74","12.74","12.84","31.87","32.58"
"657","1991","19","Kerala","Malappuram","1.74","4.62","0.0","9.52","9.52","15.79","31.67","34.77"
"657","1992","19","Kerala","Malappuram","2.16","4.51","0.0","9.74","9.74","15.66","32.06","34.11"
"657","1993","19","Kerala","Malappuram","2.16","4.61","0.0","12.46","12.46","1.29","20.52","43.62"
"657","1994","19","Kerala","Malappuram","1.85","6.05","0.0","12.12","12.12","14.25","34.28","43.38"
"657","1995","19","Kerala","Malappuram","1.86","5.34","0.0","12.72","12.72","10.47","30.4","48.5"
"657","1996","19","Kerala","Malappuram","1.76","5.29","0.0","12.61","12.61","13.24","32.9","46.3"
"657","1997","19","Kerala","Malappuram","1.47","4.49","0.0","12.04","12.04","12.66","30.66","32.85"
"657","1998","19","Kerala","Malappuram","0.67","5.04","0.0","11.52","11.52","11.02","28.25","36.28"
"657","1999","19","Kerala","Malappuram","1.53","5.04","0.0","13.42","13.42","13.48","33.47","42.44"
"657","2000","19","Kerala","Malappuram","1.36","4.31","0.0","13.42","13.42","10.63","29.72","38.81"
"657","2001","19","Kerala","Malappuram","1.08","4.05","0.0","11.28","11.28","10.45","26.86","37.35"
"657","2002","19","Kerala","Malappuram","1.8","2.98","10.32","0.0","10.32","8.61","24.03","33.55"
"657","2003","19","Kerala","Malappuram","1.53","2.67","4.92","0.52","5.44","8.37","18.01","33.62"
"657","2004","19","Kerala","Malappuram","1.67","2.63","5.35","6.52","11.87","8.28","24.44","34.89"
"657","2005","19","Kerala","Malappuram","1.36","2.66","5.51","5.88","11.39","8.31","23.72","39.26"
"657","2006","19","Kerala","Malappuram","1.52","2.92","7.16","5.23","12.39","7.48","24.31","37.72"
"657","2007","19","Kerala","Malappuram","3.04","4.84","10.59","1.37","11.97","4.82","24.66","34.19"
"657","2008","19","Kerala","Malappuram","2.73","4.76","12.02","1.5","13.52","5.87","26.88","35.81"
"657","2009","19","Kerala","Malappuram","3.13","4.23","11.75","1.79","13.53","4.63","25.52","35.61"
"657","2010","19","Kerala","Malappuram","3.33","5.76","13.24","1.54","14.77","4.02","27.87","36.89"
"657","2011","19","Kerala","Malappuram","4.28","5.6","17.07","1.4","18.47","4.09","32.44","42.2"
"657","2012","19","Kerala","Malappuram","3.86","5.11","1.28","16.07","17.36","4.6","30.93","40.64"
"657","2013","19","Kerala","Malappuram","2.98","4.52","0.94","16.88","17.83","5.3","30.62","39.4"
"657","2014","19","Kerala","Malappuram","2.88","4.66","1.09","18.11","19.2","6.02","32.76","41.22"
"657","2015","19","Kerala","Malappuram","2.82","4.49","1.36","16.09","17.45","5.44","30.2","1.0"
"657","2016","19","Kerala","Malappuram","2.48","4.09","1.24","13.56","14.8","4.75","26.12","-1.0"
"657","2017","19","Kerala","Malappuram","2.62","3.77","1.57","13.79","15.36","4.4","26.15","-1.0"
"657","2018","19","Kerala","Malappuram","2.73","3.99","1.74","13.92","15.66","5.09","27.47","-1.0"
"657","2019","19","Kerala","Malappuram","3.27","3.42","1.7","15.53","17.23","5.61","29.53","-1.0"
"657","2020","19","Kerala","Malappuram","3.33","2.29","1.55","15.39","16.94","5.3","27.86","-1.0"
"658","1974","19","Kerala","Palakkad","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"658","1975","19","Kerala","Palakkad","39.82","3.38","4.86","0.0","4.86","2.95","51.02","-1.0"
"658","1976","19","Kerala","Palakkad","44.13","2.66","3.65","0.0","3.65","2.22","52.66","91.24"
"658","1977","19","Kerala","Palakkad","45.25","4.59","0.0","0.0","0.0","4.78","54.62","77.53"
"658","1978","19","Kerala","Palakkad","45.58","6.48","0.0","0.0","0.0","2.08","54.14","87.69"
"658","1979","19","Kerala","Palakkad","48.99","6.57","0.0","0.0","0.0","1.82","57.38","109.83"
"658","1980","19","Kerala","Palakkad","45.99","8.28","0.0","0.0","0.0","4.7","58.96","97.44"
"658","1981","19","Kerala","Palakkad","47.25","8.28","0.0","0.0","0.0","4.82","60.36","77.04"
"658","1982","19","Kerala","Palakkad","49.16","9.7","0.0","0.0","0.0","4.89","63.75","86.32"
