Dist Code,State Code,State Name,Dist Name,Year,SORGHUM AREA (1000 ha),SORGHUM PRODUCTION (1000 tons),SORGHUM YIELD (Kg per ha),ANNUAL RAINFALL (Millimeters),KHARIF_RAIN_MM,RABI_RAIN_MM,SORGHUM IRRIGATED AREA (1000 ha),CANALS AREA (1000 ha),TUBE WELLS AREA (1000 ha),TOTAL WELLS AREA (1000 ha),NET AREA (1000 ha),GROSS AREA (1000 ha),NET CROPPED AREA (1000 ha),GROSS CROPPED AREA (1000 ha),CROPING INTENSITY (Percent),KHARIF_TMAX,KHARIF_TMIN,RABI_TMAX,RABI_TMIN,ANNUAL_TMAX,ANNUAL_TMIN,DIURNAL_TEMP_RANGE,N_KG_PER_HA,P_KG_PER_HA,K_KG_PER_HA,NPK_TOTAL_KG_PER_HA,FERT_KHARIF_TONS,FERT_RABI_TONS,GROWING_PERIOD_DAYS,SOIL_TYPE_DOMINANT,ANNUAL NORMAL RAINFALL (Millimeters),SORGHUM_STATE_PRICE,FERT_DATA_AVAILABLE
153,10,Rajasthan,Jalore,1986,5.2,1.2,230.77,204.6,193.0,4.6,0.1,3.3,0.19,129.41,132.8,147.1,637.9,716.8,112.37,35.6325,25.885,29.786,14.197999999999999,34.06666666666667,20.491666666666667,13.575000000000003,4.01,1.76,0.05,5.82,1035.0,3558.0,90.0,PSSAMENTS,892.0,178.5,0
153,10,Rajasthan,Jalore,1987,0.9,0.2,222.22,91.1,70.5,16.4,0.1,0.0,0.12,150.96,151.1,172.2,356.4,393.6,110.44,37.67,27.055,31.335999999999995,14.957999999999998,35.355833333333344,21.180833333333336,14.175000000000008,4.01,1.76,0.05,5.82,1035.0,3558.0,90.0,PSSAMENTS,892.0,201.5,0
153,10,Rajasthan,Jalore,1988,1.8,0.9,500.0,359.9,358.59999999999997,0.3,0.0,3.7,0.1,154.76,158.4,179.2,655.5,754.1,115.04,36.13,26.8925,31.413999999999998,14.962,35.10166666666666,21.305833333333332,13.795833333333327,4.01,1.76,0.05,5.82,1035.0,3558.0,90.0,PSSAMENTS,892.0,173.9,0
153,10,Rajasthan,Jalore,1989,2.0,0.8,400.0,344.4,335.79999999999995,8.6,0.0,0.0,3.31,161.19,161.4,178.2,620.7,726.1,116.98,35.8675,25.6275,30.536,13.873999999999999,34.41749999999999,20.047500000000003,14.369999999999987,4.01,1.76,0.05,5.82,1035.0,3558.0,90.0,PSSAMENTS,892.0,191.0,0
153,10,Rajasthan,Jalore,1990,2.03,1.13,556.65,1039.4,1039.4,0.0,0.06,11.73,0.11,164.4,176.3,197.2,660.09,773.88,117.24,34.955,26.3175,30.621999999999996,14.616,33.968333333333334,20.802500000000006,13.165833333333328,4.01,1.76,0.05,5.82,1035.0,3558.0,90.0,PSSAMENTS,892.0,210.0,1
153,10,Rajasthan,Jalore,1991,1.66,0.37,222.89,164.0,141.4,22.6,0.06,2.25,0.35,213.21,215.5,244.5,636.53,770.81,121.1,35.847500000000004,26.4575,29.992,13.994,34.085,20.596666666666668,13.488333333333333,5.68,2.13,0.1,7.9,1169.0,4471.0,90.0,PSSAMENTS,892.0,334.0,1
153,10,Rajasthan,Jalore,1992,3.38,1.79,529.59,745.0,687.2,33.0,0.13,13.13,1.24,239.04,253.0,282.5,667.94,832.19,124.59,35.53,26.537499999999998,29.674,14.660000000000002,33.71,20.784166666666668,12.925833333333333,7.72,2.56,0.08,10.36,1590.0,6733.0,90.0,PSSAMENTS,892.0,292.0,1
153,10,Rajasthan,Jalore,1993,3.03,0.74,244.22,394.6,393.2,1.4,0.25,10.61,2.31,295.63,307.8,340.8,628.66,787.16,125.21,35.96,27.1525,31.45,15.288,34.663333333333334,21.435,13.228333333333335,9.44,2.3,0.06,11.8,1269.0,7213.0,90.0,PSSAMENTS,892.0,317.5,1
153,10,Rajasthan,Jalore,1994,3.11,1.25,401.93,732.8,721.4,11.4,0.05,13.34,2.22,267.81,281.4,303.2,646.67,825.12,127.6,34.4925,26.3125,30.215999999999998,14.770000000000001,33.97916666666667,20.979166666666664,13.000000000000007,11.14,1.7,0.3,13.14,619.0,8058.0,90.0,PSSAMENTS,892.0,386.0,1
153,10,Rajasthan,Jalore,1995,2.13,0.51,239.44,580.1,553.1999999999999,26.7,0.13,11.64,1.81,290.81,302.94,333.3,614.24,770.65,125.46,36.105000000000004,27.322499999999998,30.163999999999998,14.996,34.08166666666667,21.315,12.76666666666667,15.11,4.13,0.16,19.4,853.0,7915.0,90.0,PSSAMENTS,892.0,441.0,1
153,10,Rajasthan,Jalore,1996,2.98,1.39,466.44,341.7,310.79999999999995,2.5,0.09,1.73,2.22,291.46,293.2,318.4,625.91,797.42,127.4,34.9975,26.509999999999998,30.238,14.274000000000001,34.056666666666665,20.90833333333333,13.148333333333333,13.25,2.75,0.16,16.16,1130.0,8956.0,90.0,PSSAMENTS,892.0,454.5,1
153,10,Rajasthan,Jalore,1997,5.7,2.71,475.44,544.4,498.2,35.29999999999999,0.03,12.64,2.3,280.17,293.06,318.48,656.71,856.17,130.37,35.0325,25.985,29.206,14.123999999999999,33.20416666666667,20.301666666666666,12.902500000000007,15.13,3.26,0.06,18.45,1418.0,11822.0,90.0,PSSAMENTS,892.0,450.0,1
153,10,Rajasthan,Jalore,1998,1.58,0.45,284.81,282.2,167.7,103.6,0.16,0.04,2.0,280.33,280.49,307.56,542.93,706.67,130.16,36.0175,27.2225,30.468,14.663999999999998,34.526666666666664,21.287499999999998,13.239166666666666,19.145,2.855,0.28,21.61,1359.0,11691.0,90.0,PSSAMENTS,892.0,469.0,1
153,10,Rajasthan,Jalore,1999,1.82,0.57,313.19,261.7,151.7,78.50000000000001,0.14,0.0,2.47,226.84,226.84,253.01,529.02,652.29,123.3,35.58,26.384999999999998,30.95,14.812000000000001,34.652499999999996,20.912499999999998,13.739999999999998,19.145,2.855,0.28,21.61,1359.0,11691.0,90.0,PSSAMENTS,892.0,638.0,1
153,10,Rajasthan,Jalore,2000,3.12,0.64,205.13,311.9,302.50000000000006,0.1,0.06,0.03,5.18,179.41,179.45,202.15,622.12,740.88,119.09,35.6375,26.475,31.252,14.404000000000002,34.7175,20.857499999999998,13.860000000000003,15.48,2.11,0.28,17.59,369.0,6644.0,90.0,PSSAMENTS,892.0,561.0,1
153,10,Rajasthan,Jalore,2001,4.75,1.97,414.74,362.0,339.1,19.7,0.05,5.51,9.72,207.47,212.99,235.18,648.63,801.67,123.59,35.5325,26.35,31.637999999999998,15.704000000000002,34.9125,21.395833333333332,13.51666666666667,18.54,2.74,0.04,21.32,829.0,11560.0,90.0,PSSAMENTS,892.0,455.5,1
153,10,Rajasthan,Jalore,2002,1.33,0.17,127.82,173.0,168.6,1.5,0.07,0.0,12.53,200.73,200.76,221.16,536.77,651.22,121.32,36.4625,27.2825,31.522000000000002,15.584,35.4425,21.925833333333333,13.51666666666667,26.49,2.67,0.01,29.17,1313.0,14607.0,90.0,PSSAMENTS,892.0,594.0,1
153,10,Rajasthan,Jalore,2003,4.36,3.11,713.3,723.1,641.8000000000001,81.3,0.05,3.15,17.49,202.38,205.53,228.5,663.84,812.83,122.44,35.1975,26.015,30.990000000000002,15.051999999999998,34.557500000000005,21.040000000000003,13.517500000000002,17.68,2.43,0.09,20.21,506.0,9480.0,90.0,PSSAMENTS,892.0,470.5,1
153,10,Rajasthan,Jalore,2004,5.34,2.48,464.42,254.2,234.2,20.0,0.18,0.0,21.87,194.98,194.98,224.07,654.1,778.3,118.99,35.7675,26.585,31.014,15.075999999999999,34.94083333333334,21.422500000000003,13.518333333333334,16.26,2.35,0.11,18.72,1405.0,10056.0,90.0,PSSAMENTS,892.0,535.0,1
153,10,Rajasthan,Jalore,2005,4.46,1.28,287.0,428.9,416.79999999999995,0.0,0.13,3.62,39.84,203.35,206.97,250.25,655.82,787.16,120.03,35.870000000000005,26.685000000000002,29.974,14.036000000000001,34.12833333333333,20.610000000000003,13.518333333333327,19.75,1.85,0.3,21.9,754.0,11046.0,90.0,PSSAMENTS,892.0,666.0,1
153,10,Rajasthan,Jalore,2006,3.1,1.43,461.29,759.8,758.2,0.6,0.04,14.89,49.14,235.98,251.18,286.33,661.73,834.68,126.14,35.3425,26.159999999999997,31.606,15.669999999999998,34.74666666666667,21.229999999999997,13.516666666666673,22.34,4.0,0.35,26.69,1671.0,14585.0,90.0,PSSAMENTS,892.0,737.0,1
153,10,Rajasthan,Jalore,2007,4.3,2.42,562.79,312.2,306.5,2.4,0.06,12.67,57.73,246.25,259.14,309.66,676.68,854.9,126.34,36.002500000000005,26.822499999999998,30.895999999999997,14.956,34.714166666666664,21.195833333333336,13.518333333333327,22.02,4.39,0.67,27.09,2345.0,12699.0,90.0,PSSAMENTS,892.0,772.0,1
153,10,Rajasthan,Jalore,2008,5.96,2.7,453.02,348.1,338.5,7.0,0.06,0.1,83.41,238.53,238.63,290.81,652.35,812.84,124.6,35.705,26.5225,30.645999999999997,14.708000000000002,34.47083333333333,20.9525,13.51833333333333,24.37,3.74,1.33,29.44,1571.0,13387.0,90.0,PSSAMENTS,892.0,786.0,1
153,10,Rajasthan,Jalore,2009,6.82,0.01,1.47,192.0,176.0,0.0,0.06,13.09,86.9,220.49,233.62,276.66,651.59,824.45,126.53,36.432500000000005,27.2525,31.406,15.466,35.170833333333334,21.6525,13.518333333333334,24.28,3.62,1.84,29.74,1255.0,13384.0,90.0,PSSAMENTS,892.0,1069.0,1
153,10,Rajasthan,Jalore,2010,5.96,4.05,679.53,830.6,690.0,140.60000000000002,0.05,36.36,107.38,250.02,287.36,337.61,699.34,1125.53,160.94,36.120000000000005,26.939999999999998,30.477999999999998,14.541999999999998,35.0725,21.555833333333336,13.516666666666662,22.47,3.79,0.43,26.7,2762.0,19544.0,90.0,PSSAMENTS,892.0,1081.0,1
153,10,Rajasthan,Jalore,2011,4.21,3.51,833.73,689.3,680.9,6.7,0.04,54.15,124.38,260.4,315.74,356.47,681.9,911.14,133.62,35.515,26.335,30.628000000000004,14.691999999999998,34.4275,20.91166666666667,13.515833333333333,31.15,7.57,0.28,39.0,3980.0,21874.0,90.0,PSSAMENTS,892.0,1031.0,1
153,10,Rajasthan,Jalore,2012,4.5,3.43,762.22,283.1,282.9,0.2,0.11,72.1,143.43,251.35,323.45,371.27,661.87,895.03,135.23,35.6,26.417499999999997,29.875999999999998,13.936000000000002,34.03416666666666,20.515,13.519166666666656,26.62,5.45,0.71,32.78,2603.0,19169.0,90.0,PSSAMENTS,892.0,1317.0,1
153,10,Rajasthan,Jalore,2013,3.52,1.22,346.59,607.5,540.4,62.300000000000004,0.06,67.35,141.09,234.61,302.03,361.66,690.71,972.81,140.84,35.285,26.105,29.8,13.860000000000003,33.9375,20.419166666666666,13.518333333333334,26.17,2.96,0.55,29.68,1916.0,19314.0,90.0,PSSAMENTS,892.0,1290.0,1
153,10,Rajasthan,Jalore,2014,7.18,5.0,696.38,355.2,342.6,0.0,0.07,71.76,148.71,231.28,303.07,353.91,649.04,867.68,133.69,36.425,27.2425,32.298,16.36,35.240833333333335,21.723333333333333,13.517500000000002,30.29,4.35,0.92,35.56,1405.0,18692.0,90.0,PSSAMENTS,892.0,1550.0,1
153,10,Rajasthan,Jalore,2015,8.56,2.52,294.39,690.2,677.1,0.0,0.11,93.24,159.9,254.73,347.97,398.97,668.19,921.72,137.94,35.66,27.2425,30.895999999999997,16.238,34.586666666666666,21.6725,12.914166666666667,37.13,6.23,1.06,44.42,2040.0,24524.0,90.0,PSSAMENTS,892.0,1660.0,1
154,10,Rajasthan,Jhalawar,1966,129.0,72.0,558.14,564.9,553.8,10.4,0.1,0.5,0.26,21.83,22.8,26.7,287.0,308.0,107.32,33.615,24.695,30.29,13.516,33.47666666666667,19.287499999999998,14.189166666666669,11.02,7.75,0.11,18.89,1753.0,4846.0,194.0,VERTIC,1024.0,67.4,0
154,10,Rajasthan,Jhalawar,1967,139.0,96.0,690.65,901.6,783.9,54.199999999999996,0.0,0.5,0.0,25.77,27.3,29.0,294.0,327.0,111.22,32.4925,24.394999999999996,29.938,13.063999999999998,32.76083333333333,19.07833333333333,13.682500000000001,11.02,7.75,0.11,18.89,1753.0,4846.0,194.0,VERTIC,1024.0,61.0,0
154,10,Rajasthan,Jhalawar,1968,121.8,50.0,410.51,595.4,585.6,5.2,0.2,1.4,0.0,29.64,31.9,38.4,291.0,319.0,109.62,33.834999999999994,24.415,29.05,12.251999999999999,33.01166666666666,18.536666666666665,14.474999999999998,11.02,7.75,0.11,18.89,1753.0,4846.0,194.0,VERTIC,1024.0,70.0,0
154,10,Rajasthan,Jhalawar,1969,139.0,94.0,676.26,1340.3,1324.3,16.0,0.0,0.2,0.0,30.82,31.9,33.5,295.0,332.0,112.54,33.2275,24.5825,30.194,13.486,33.505,19.605833333333333,13.89916666666667,11.02,7.75,0.11,18.89,1753.0,4846.0,194.0,VERTIC,1024.0,70.0,0
154,10,Rajasthan,Jhalawar,1970,125.0,73.0,584.0,926.0,890.9,25.7,0.0,0.4,0.0,31.19,32.5,34.5,295.0,335.0,113.56,32.4775,24.38,29.276,12.530000000000001,32.78333333333333,19.170833333333334,13.612499999999997,11.02,7.75,0.11,18.89,1753.0,4846.0,194.0,VERTIC,1024.0,57.0,0
154,10,Rajasthan,Jhalawar,1971,111.0,47.0,423.42,1343.8,1317.2,17.2,0.0,0.4,0.0,32.87,34.1,35.9,297.0,354.0,119.19,32.19,24.207500000000003,28.887999999999998,12.128,32.459999999999994,18.623333333333335,13.836666666666659,11.02,7.75,0.11,18.89,1753.0,4846.0,194.0,VERTIC,1024.0,60.0,0
154,10,Rajasthan,Jhalawar,1972,137.0,73.0,532.85,625.7,616.6,7.1,0.0,0.2,0.0,35.91,37.1,40.1,294.0,331.0,112.59,33.8425,24.427500000000002,29.312,12.255999999999998,33.240833333333335,18.826666666666668,14.414166666666667,11.02,7.75,0.11,18.89,1753.0,4846.0,194.0,VERTIC,1024.0,90.0,0
154,10,Rajasthan,Jhalawar,1973,128.0,48.0,375.0,1411.4,1387.8,18.6,0.0,0.2,0.0,37.12,38.4,39.8,297.0,360.0,121.21,32.394999999999996,24.7075,29.145999999999997,12.447999999999999,32.99833333333333,19.325,13.673333333333328,11.02,7.75,0.11,18.89,1753.0,4846.0,194.0,VERTIC,1024.0,125.0,0
154,10,Rajasthan,Jhalawar,1974,143.0,104.0,727.27,936.4,779.8999999999999,137.60000000000002,0.0,0.2,0.0,39.07,40.4,47.5,298.0,349.0,117.11,33.894999999999996,25.035,28.714,12.088,33.1875,19.137500000000003,14.049999999999997,11.02,7.75,0.11,18.89,1753.0,4846.0,194.0,VERTIC,1024.0,160.0,0
154,10,Rajasthan,Jhalawar,1975,104.8,36.9,352.1,1001.0,958.4,40.2,0.0,0.2,0.0,37.96,39.5,41.3,295.3,350.0,118.52,32.07,24.542499999999997,28.407999999999998,12.004000000000001,32.3175,18.813333333333336,13.504166666666666,11.02,7.75,0.11,18.89,1753.0,4846.0,194.0,VERTIC,1024.0,87.75,0
154,10,Rajasthan,Jhalawar,1976,132.6,74.2,559.58,984.9,900.6,77.0,0.0,0.1,0.0,41.0,42.3,44.7,299.2,359.8,120.25,32.435,24.0275,29.718,13.995999999999999,32.715,19.448333333333334,13.26666666666667,11.02,7.75,0.11,18.89,1753.0,4846.0,194.0,VERTIC,1024.0,91.0,0
154,10,Rajasthan,Jhalawar,1977,112.8,61.1,541.67,792.3,760.6,14.0,0.0,0.1,0.0,44.72,46.0,47.9,299.6,355.1,118.52,32.305,24.205,30.038000000000004,13.752,33.05583333333333,19.5275,13.528333333333332,11.02,7.75,0.11,18.89,1753.0,4846.0,194.0,VERTIC,1024.0,103.15,0
154,10,Rajasthan,Jhalawar,1978,116.7,56.5,484.15,832.8,776.8,54.10000000000001,0.0,0.1,0.0,47.55,48.8,51.0,300.9,364.9,121.27,32.325,24.4675,29.082,13.218,32.50750000000001,19.44,13.067500000000006,11.02,7.75,0.11,18.89,1753.0,4846.0,194.0,VERTIC,1024.0,106.3,0
154,10,Rajasthan,Jhalawar,1979,140.8,77.1,547.59,623.6,458.5,144.7,0.1,0.0,0.0,40.02,40.8,50.2,301.6,364.9,120.99,34.2375,25.115000000000002,28.927999999999997,14.807999999999998,33.00666666666666,20.009166666666665,12.997499999999995,11.02,7.75,0.11,18.89,1753.0,4846.0,194.0,VERTIC,1024.0,114.3,0
154,10,Rajasthan,Jhalawar,1980,140.8,77.1,547.59,566.1,554.6,10.4,0.0,0.0,0.0,37.56,38.3,40.8,297.0,340.0,114.48,33.620000000000005,24.497500000000002,29.898000000000003,14.0,33.5925,19.92833333333333,13.66416666666667,11.02,7.75,0.11,18.89,1753.0,4846.0,194.0,VERTIC,1024.0,131.3,0
154,10,Rajasthan,Jhalawar,1981,131.2,68.4,521.34,665.8,576.4,81.2,0.0,0.0,0.0,37.41,37.8,41.0,306.7,389.1,126.87,33.53,25.25,28.95,13.274000000000001,32.925000000000004,19.733333333333334,13.19166666666667,11.02,7.75,0.11,18.89,1753.0,4846.0,194.0,VERTIC,1024.0,140.5,0
154,10,Rajasthan,Jhalawar,1982,106.0,41.0,386.79,985.9,825.5,140.5,0.0,0.5,0.0,52.46,53.7,59.4,306.0,415.7,135.85,33.875,24.9025,28.580000000000002,14.562000000000001,32.298333333333325,19.851666666666667,12.446666666666658,11.02,7.75,0.11,18.89,1753.0,4846.0,194.0,VERTIC,1024.0,141.7,0
154,10,Rajasthan,Jhalawar,1983,124.9,112.8,903.12,926.5,833.0,61.6,0.0,1.4,0.0,52.06,54.8,59.1,310.3,397.6,128.13,33.2225,25.332500000000003,27.868000000000002,12.328,31.906666666666663,19.100833333333334,12.805833333333329,11.02,7.75,0.11,18.89,1753.0,4846.0,194.0,VERTIC,1024.0,135.45,0
154,10,Rajasthan,Jhalawar,1984,97.9,49.4,504.6,845.5,841.4000000000001,4.1,0.0,2.3,0.0,56.38,60.1,63.8,307.6,390.9,127.08,32.4475,24.312499999999996,28.732,12.146,32.85583333333333,18.943333333333335,13.912499999999994,11.02,7.75,0.11,18.89,1753.0,4846.0,194.0,VERTIC,1024.0,138.0,0
154,10,Rajasthan,Jhalawar,1985,108.3,72.2,666.67,1151.8,928.0,208.8,0.0,4.7,0.0,59.18,65.0,70.1,310.1,412.7,133.09,32.94,24.855,28.855999999999995,13.468,33.03249999999999,19.773333333333333,13.259166666666658,11.02,7.75,0.11,18.89,1753.0,4846.0,194.0,VERTIC,1024.0,164.0,0
154,10,Rajasthan,Jhalawar,1986,98.0,34.3,350.0,1326.2,1264.6,43.8,0.0,6.9,0.0,62.93,71.1,78.2,292.1,366.5,125.47,33.47,24.68,29.131999999999998,13.632000000000001,32.99916666666667,19.65583333333333,13.343333333333337,11.02,7.75,0.11,18.89,1753.0,4846.0,194.0,VERTIC,1024.0,178.5,0
154,10,Rajasthan,Jhalawar,1987,112.7,77.2,685.0,1037.0,911.8,122.89999999999999,0.0,7.0,0.0,72.61,81.0,85.3,306.9,415.7,135.45,35.3925,25.6575,30.160000000000004,13.729999999999999,34.03833333333334,20.02,14.018333333333342,11.02,7.75,0.11,18.89,1753.0,4846.0,194.0,VERTIC,1024.0,201.5,0
154,10,Rajasthan,Jhalawar,1988,79.7,38.1,478.04,847.7,796.7,43.6,0.1,8.6,0.0,75.4,85.4,88.7,305.3,404.4,132.46,33.53,25.33,30.159999999999997,13.690000000000001,33.711666666666666,20.104166666666668,13.607499999999998,11.02,7.75,0.11,18.89,1753.0,4846.0,194.0,VERTIC,1024.0,173.9,0
154,10,Rajasthan,Jhalawar,1989,90.3,43.3,479.51,510.8,508.0,0.8,0.0,6.3,0.0,65.68,74.0,78.0,294.3,369.3,125.48,33.6325,24.2475,29.659999999999997,13.026,33.30583333333333,19.089166666666667,14.216666666666665,11.02,7.75,0.11,18.89,1753.0,4846.0,194.0,VERTIC,1024.0,191.0,0
154,10,Rajasthan,Jhalawar,1990,82.37,40.77,494.96,1027.3,1027.3,0.0,0.0,10.92,0.13,90.57,102.7,105.1,304.8,428.8,140.68,32.2675,24.635,29.814,13.812000000000001,32.604166666666664,19.656666666666663,12.947500000000002,11.02,7.75,0.11,18.89,1753.0,4846.0,194.0,VERTIC,1024.0,210.0,1
154,10,Rajasthan,Jhalawar,1991,70.07,26.02,371.34,714.8,714.8,0.0,0.0,11.32,0.16,95.44,109.0,113.4,298.05,394.96,132.51,33.542500000000004,25.087500000000002,29.302,13.401999999999997,33.05833333333333,19.805000000000003,13.253333333333327,14.04,9.69,0.11,23.85,1588.0,4880.0,194.0,VERTIC,1024.0,334.0,1
154,10,Rajasthan,Jhalawar,1992,67.93,53.65,789.78,836.0,557.0,253.0,0.0,12.68,0.72,99.16,114.5,120.7,309.23,454.02,146.82,33.52,25.5,28.556,13.693999999999999,32.66916666666666,20.016666666666666,12.652499999999996,13.76,9.14,0.24,23.13,2423.0,6086.0,194.0,VERTIC,1024.0,292.0,1
154,10,Rajasthan,Jhalawar,1993,53.37,33.02,618.7,1113.6,1098.6,3.0,0.0,12.08,0.91,110.88,125.7,128.2,308.35,457.84,148.48,33.3275,25.475,29.972,13.806000000000001,33.118333333333325,20.09666666666667,13.021666666666654,18.34,10.61,0.1,29.05,3230.0,8594.0,194.0,VERTIC,1024.0,317.5,1
154,10,Rajasthan,Jhalawar,1994,36.59,17.44,476.63,987.0,960.0,25.0,0.0,13.13,2.18,119.79,135.7,138.2,301.52,453.76,150.49,31.674999999999997,24.5375,29.062,13.732,32.42583333333334,19.6975,12.728333333333335,22.86,11.65,0.18,34.69,3567.0,10514.0,194.0,VERTIC,1024.0,386.0,1
154,10,Rajasthan,Jhalawar,1995,34.72,22.98,661.87,1012.1,941.1,71.0,0.0,13.68,2.42,127.69,144.7,156.81,305.12,448.64,147.04,33.84,26.0975,28.922000000000004,13.947999999999999,32.660833333333336,20.2375,12.423333333333336,31.02,18.14,0.4,49.57,3725.0,11625.0,194.0,VERTIC,1024.0,441.0,1
154,10,Rajasthan,Jhalawar,1996,27.13,15.41,568.01,1282.4,1265.4,17.0,0.0,14.63,4.75,145.15,165.7,170.5,308.87,470.69,152.39,32.915,25.505000000000003,29.502,13.59,33.03666666666667,20.159166666666664,12.877500000000005,39.15,14.94,0.3,54.39,4454.0,16138.0,194.0,VERTIC,1024.0,454.5,1
154,10,Rajasthan,Jhalawar,1997,24.23,17.79,734.21,1123.6,845.5999999999999,258.0,0.0,13.76,5.51,150.84,169.34,172.91,312.26,503.34,161.19,32.5175,24.4375,28.128000000000004,13.148000000000001,31.87416666666667,19.245833333333334,12.628333333333337,42.26,26.07,0.21,68.53,6687.0,19180.0,194.0,VERTIC,1024.0,450.0,1
154,10,Rajasthan,Jhalawar,1998,13.04,11.28,865.03,703.2,649.0,34.2,0.0,14.06,8.46,139.31,156.2,160.71,312.52,506.25,161.99,33.52,25.71,29.241999999999997,13.431999999999999,33.04416666666667,20.0125,13.03166666666667,40.125,22.355,0.51,65.065,5284.5,17234.0,194.0,VERTIC,1024.0,469.0,1
154,10,Rajasthan,Jhalawar,1999,10.58,7.83,740.08,1142.3,1080.9,57.900000000000006,0.0,13.7,9.41,164.04,180.67,184.56,313.75,509.05,162.25,32.93,24.6675,29.478,13.422,33.12833333333333,19.58416666666667,13.544166666666662,40.125,22.355,0.51,65.065,5284.5,17234.0,194.0,VERTIC,1024.0,638.0,1
154,10,Rajasthan,Jhalawar,2000,9.53,3.99,418.68,726.1,689.5000000000001,0.0,0.02,12.62,19.23,105.93,120.01,124.04,309.17,416.99,134.87,33.0775,24.865000000000002,30.366000000000003,13.539999999999997,33.417500000000004,19.758333333333333,13.659166666666671,38.91,23.96,0.19,63.06,1744.0,8540.0,194.0,VERTIC,1024.0,561.0,1
154,10,Rajasthan,Jhalawar,2001,10.02,7.02,700.6,968.6,917.2,17.700000000000003,0.01,16.05,22.02,141.18,160.42,167.44,312.81,459.34,146.84,32.927499999999995,24.6975,30.137999999999998,14.225999999999999,33.30166666666667,19.985000000000003,13.316666666666666,53.78,24.92,0.38,79.07,4706.0,17498.0,194.0,VERTIC,1024.0,455.5,1
154,10,Rajasthan,Jhalawar,2002,11.59,5.91,509.92,484.3,460.09999999999997,18.4,0.0,3.16,23.69,65.88,69.59,71.83,282.8,335.14,118.51,33.94,25.71,30.274,14.362,33.94916666666666,20.632500000000004,13.31666666666666,37.88,17.79,0.58,56.25,2625.0,8077.0,194.0,VERTIC,1024.0,594.0,1
154,10,Rajasthan,Jhalawar,2003,36.54,72.55,1985.5,749.1,729.2,16.4,0.0,11.86,28.25,148.82,163.32,167.74,313.45,463.87,147.99,33.309999999999995,25.0825,29.979999999999997,14.072,33.489166666666655,20.175,13.314166666666654,39.59,20.18,0.55,60.32,5685.0,15987.0,194.0,VERTIC,1024.0,470.5,1
154,10,Rajasthan,Jhalawar,2004,10.96,15.01,1369.53,808.8,782.9,23.4,0.02,12.3,36.84,191.06,204.94,215.14,316.83,505.98,159.7,33.62,25.39,29.854000000000003,13.943999999999999,33.75916666666667,20.4425,13.316666666666674,35.81,22.23,0.67,58.71,7476.0,21028.0,194.0,VERTIC,1024.0,535.0,1
154,10,Rajasthan,Jhalawar,2005,7.96,7.77,976.13,661.8,650.4,1.8,0.0,16.55,39.69,152.11,170.91,179.17,317.06,465.16,146.71,33.795,25.564999999999998,29.02,13.107999999999999,33.08416666666667,19.768333333333334,13.315833333333334,38.33,20.93,0.74,60.0,4884.0,16541.0,194.0,VERTIC,1024.0,666.0,1
154,10,Rajasthan,Jhalawar,2006,7.97,9.35,1173.15,1087.0,1054.2,6.8,0.0,15.83,42.01,207.73,227.28,238.49,322.86,520.44,161.2,33.0375,24.81,30.845999999999997,14.934000000000001,33.655833333333334,20.34,13.315833333333334,50.09,32.16,0.51,82.76,9654.0,28851.0,194.0,VERTIC,1024.0,737.0,1
154,10,Rajasthan,Jhalawar,2007,6.23,9.14,1467.09,726.0,723.4,2.6,0.0,15.48,43.91,184.97,204.17,211.78,322.95,510.5,158.07,33.445,25.215,29.896000000000004,13.988,33.49,20.175,13.315000000000001,45.67,26.22,1.67,73.56,3515.0,16970.0,194.0,VERTIC,1024.0,772.0,1
154,10,Rajasthan,Jhalawar,2008,4.79,5.91,1233.82,618.7,603.6,11.3,0.01,11.91,43.88,206.0,221.56,232.0,325.76,548.65,168.42,32.61,24.384999999999998,29.516000000000002,13.604,32.92583333333334,19.610833333333332,13.315000000000005,40.66,29.63,0.74,71.03,6870.0,20138.0,194.0,VERTIC,1024.0,786.0,1
154,10,Rajasthan,Jhalawar,2009,4.63,6.59,1423.33,657.9,604.9,46.0,0.01,12.61,47.95,214.29,230.16,241.6,328.58,579.04,176.22,34.2675,26.0375,30.308000000000003,14.396,34.01499999999999,20.7,13.314999999999994,43.0,22.48,1.6,67.07,5990.0,24282.0,194.0,VERTIC,1024.0,1069.0,1
154,10,Rajasthan,Jhalawar,2010,3.62,4.56,1259.67,621.9,567.1999999999999,54.699999999999996,0.0,6.54,51.87,198.91,208.05,219.12,327.96,569.61,173.68,33.970000000000006,25.7425,29.746,13.834,34.079166666666666,20.764166666666664,13.315000000000001,44.15,31.9,2.8,78.84,6715.0,22260.0,194.0,VERTIC,1024.0,1081.0,1
154,10,Rajasthan,Jhalawar,2011,1.87,2.71,1449.2,1227.8,1226.8,0.2,0.0,13.16,49.3,253.46,268.94,283.36,332.24,601.34,181.0,32.8225,24.595000000000002,29.891999999999996,13.98,33.26333333333333,19.9475,13.315833333333327,51.53,37.14,1.25,89.92,12509.0,33209.0,194.0,VERTIC,1024.0,1031.0,1
