Dist Code,State Code,State Name,Dist Name,Year,CHICKPEA AREA (1000 ha),CHICKPEA PRODUCTION (1000 tons),CHICKPEA YIELD (Kg per ha),ANNUAL RAINFALL (Millimeters),KHARIF_RAIN_MM,RABI_RAIN_MM,CHICKPEA IRRIGATED AREA (1000 ha),CANALS AREA (1000 ha),TUBE WELLS AREA (1000 ha),TOTAL WELLS AREA (1000 ha),NET AREA (1000 ha),GROSS AREA (1000 ha),NET CROPPED AREA (1000 ha),GROSS CROPPED AREA (1000 ha),CROPING INTENSITY (Percent),KHARIF_TMAX,KHARIF_TMIN,RABI_TMAX,RABI_TMIN,ANNUAL_TMAX,ANNUAL_TMIN,DIURNAL_TEMP_RANGE,N_KG_PER_HA,P_KG_PER_HA,K_KG_PER_HA,NPK_TOTAL_KG_PER_HA,FERT_KHARIF_TONS,FERT_RABI_TONS,GROWING_PERIOD_DAYS,SOIL_TYPE_DOMINANT,ANNUAL NORMAL RAINFALL (Millimeters),CHICKPEA_STATE_PRICE,FERT_DATA_AVAILABLE
111,7,Maharashtra,Nanded,2003,37.5,25.8,688.0,880.9,851.3,29.6,14.0,0.0,0.0,15.8,37.8,46.5,704.9,824.2,116.92,32.7,23.982499999999998,31.609999999999996,17.672,34.07416666666666,21.724999999999994,12.349166666666669,63.51,29.32,8.4,101.23,17062.0,42154.0,182.0,VERTIC,915.0,1328.0,1
111,7,Maharashtra,Nanded,2004,40.7,20.4,501.23,675.3,543.7,82.6,15.1,0.0,0.0,15.8,37.8,46.5,704.5,820.0,116.39,32.2125,23.495,30.808,16.866,33.50083333333334,21.150000000000002,12.350833333333338,55.86,38.54,21.5,115.9,15438.0,43432.0,182.0,VERTIC,915.0,1359.5,1
111,7,Maharashtra,Nanded,2005,52.3,31.6,604.21,883.0,789.4,75.5,19.2,0.0,0.0,15.8,37.8,46.5,702.5,852.4,121.34,32.705,23.990000000000002,30.144,16.204,33.282500000000006,20.934166666666666,12.34833333333334,73.61,47.25,21.28,142.14,23698.0,68657.0,182.0,VERTIC,915.0,1333.0,1
111,7,Maharashtra,Nanded,2006,58.6,34.0,580.2,745.3,683.8000000000001,52.0,24.1,0.0,0.0,15.8,37.8,46.5,704.8,831.3,117.95,32.1325,23.4175,30.945999999999998,17.006,33.1475,20.798333333333332,12.349166666666669,85.57,54.91,24.01,164.48,22549.0,71296.0,182.0,VERTIC,915.0,1510.0,1
111,7,Maharashtra,Nanded,2007,42.6,40.5,950.7,586.9,586.9,0.0,17.9,0.0,0.0,15.8,37.8,46.5,704.8,831.3,117.95,32.3375,23.6275,30.869999999999997,16.927999999999997,33.51250000000001,21.163333333333334,12.349166666666676,78.27,46.8,20.83,145.91,15855.0,48650.0,182.0,VERTIC,915.0,1515.0,1
111,7,Maharashtra,Nanded,2008,44.3,31.5,711.06,507.6,412.0,7.1,19.3,0.0,0.0,15.8,37.8,46.5,703.2,831.0,118.17,32.355,23.6425,30.97,17.028,33.336666666666666,20.9875,12.349166666666665,90.42,59.71,41.88,192.01,23890.0,66665.0,182.0,VERTIC,915.0,2001.0,1
111,7,Maharashtra,Nanded,2009,48.4,34.76,718.18,494.1,426.4,56.2,2.0,0.0,0.0,15.8,37.8,46.5,703.2,883.1,125.58,33.4425,24.73,31.893999999999995,17.956,34.43583333333333,22.088333333333335,12.347499999999993,77.92,69.91,45.66,193.49,12554.0,48511.0,182.0,VERTIC,915.0,2002.0,1
111,7,Maharashtra,Nanded,2010,52.9,53.84,1017.77,,,,2.0,0.0,0.0,15.8,37.8,46.5,708.9,949.5,133.94,32.61,23.8975,31.544000000000004,17.602000000000004,34.2875,21.939166666666665,12.348333333333336,86.67,67.01,32.9,186.57,28238.0,83868.0,182.0,VERTIC,915.0,1960.0,1
111,7,Maharashtra,Nanded,2011,54.5,42.58,781.28,,,,2.0,0.0,0.0,15.8,37.8,46.5,708.6,843.1,118.98,32.222500000000004,23.51,30.863999999999997,16.924,33.26166666666666,20.913333333333338,12.348333333333326,101.23,79.87,23.69,204.78,32723.0,85739.0,182.0,VERTIC,915.0,2483.0,1
111,7,Maharashtra,Nanded,2012,54.7,66.01,1206.76,684.7,618.0,66.7,2.0,0.0,0.0,15.8,37.8,46.5,708.4,948.8,133.94,32.4275,23.709999999999997,31.088000000000005,17.148,33.74583333333333,21.396666666666672,12.349166666666658,67.85,48.64,20.57,137.06,23624.0,59550.0,182.0,VERTIC,915.0,3731.5,1
111,7,Maharashtra,Nanded,2013,65.3,59.6,912.71,1175.3,981.3000000000001,158.5,2.0,0.0,0.0,15.8,37.8,46.5,708.4,948.8,133.94,31.75,23.035,30.860000000000003,16.918,33.39333333333334,21.044166666666666,12.349166666666672,79.8,40.01,17.09,136.9,17566.0,57645.0,182.0,VERTIC,915.0,2887.0,1
111,7,Maharashtra,Nanded,2014,51.2,25.7,501.95,554.9,403.5,37.7,2.0,0.0,0.0,15.8,37.8,46.5,702.5,860.0,122.42,33.545,24.832500000000003,31.928000000000004,17.988,34.01666666666667,21.668333333333333,12.34833333333334,98.98,53.81,30.38,183.17,20636.0,72657.0,182.0,VERTIC,915.0,2709.0,1
111,7,Maharashtra,Nanded,2015,46.6,15.4,330.47,633.2,492.90000000000003,19.4,2.0,0.0,0.0,15.8,37.8,46.5,702.5,859.5,122.35,33.4975,24.832500000000003,31.922000000000004,18.868000000000002,34.060833333333335,22.035,12.025833333333335,104.63,70.36,21.82,196.82,36270.0,92890.0,182.0,VERTIC,915.0,4148.5,1
112,7,Maharashtra,Osmanabad,1966,50.0,15.0,300.0,854.9,569.2,112.7,2.8,0.0,0.0,51.3,56.9,64.5,1073.7,1118.6,104.18,31.367500000000003,21.265,31.248,16.124000000000002,33.026666666666664,19.335833333333333,13.69083333333333,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,150.1,0
112,7,Maharashtra,Osmanabad,1967,53.0,10.0,188.68,765.2,622.9,114.2,2.8,0.0,0.0,59.8,67.1,75.1,1097.8,1139.0,103.75,30.56,20.91,31.082,15.860000000000003,32.723333333333336,19.228333333333335,13.495000000000001,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,136.9,0
112,7,Maharashtra,Osmanabad,1968,54.1,16.0,295.75,635.6,496.5,95.5,3.3,0.0,0.0,69.8,77.6,86.8,1084.6,1118.9,103.16,31.0425,20.8675,30.389999999999997,15.047999999999998,32.48916666666667,18.62583333333333,13.86333333333334,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,96.2,0
112,7,Maharashtra,Osmanabad,1969,53.6,12.6,235.07,656.7,617.8,38.599999999999994,3.3,0.0,0.0,74.3,82.3,92.9,1095.1,1133.6,103.52,30.77,20.7425,31.0,16.552,32.99333333333333,19.69083333333333,13.302500000000002,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,111.6,0
112,7,Maharashtra,Osmanabad,1970,47.4,11.8,248.95,750.3,707.7,18.200000000000003,2.5,0.0,0.0,52.3,58.3,63.2,1093.5,1147.1,104.9,30.14,20.4625,30.714000000000006,14.956,32.43583333333334,18.849999999999998,13.585833333333344,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,98.7,0
112,7,Maharashtra,Osmanabad,1971,72.5,19.6,270.34,553.8,405.3,138.1,4.7,0.0,0.0,69.5,76.5,86.8,1025.3,1081.4,105.47,30.6225,21.1,29.672000000000004,15.219999999999999,32.00166666666667,18.994999999999997,13.006666666666675,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,102.4,0
112,7,Maharashtra,Osmanabad,1972,43.8,6.8,155.25,282.9,262.2,17.6,4.9,0.0,0.0,62.9,69.8,77.1,915.6,995.6,108.74,31.63,21.4,31.362000000000002,16.59,33.275833333333324,19.69,13.585833333333323,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,154.85,0
112,7,Maharashtra,Osmanabad,1973,56.7,17.9,315.7,840.1,695.3,131.20000000000002,5.4,0.0,0.0,72.3,86.5,104.1,1098.6,1195.7,108.84,30.425,20.825,30.761999999999993,16.31,32.8075,19.805833333333336,13.001666666666662,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,207.0,0
112,7,Maharashtra,Osmanabad,1974,62.0,22.2,358.06,761.5,494.4,225.8,5.8,0.0,0.0,71.2,87.5,109.7,1180.7,1283.0,108.66,31.0675,21.0625,30.036,14.95,32.51333333333333,18.94666666666667,13.56666666666666,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,211.39999999999998,0
112,7,Maharashtra,Osmanabad,1975,63.7,25.7,403.45,850.4,658.2,173.1,5.7,0.0,0.0,123.5,142.9,170.2,1163.6,1262.2,108.47,30.22,20.4925,29.747999999999998,14.74,32.04916666666667,18.656666666666666,13.392500000000005,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,160.15,0
112,7,Maharashtra,Osmanabad,1976,64.0,18.5,289.06,514.4,440.9,41.099999999999994,5.5,0.0,0.0,122.5,146.7,180.3,1120.0,1245.0,111.16,30.464999999999996,20.537499999999998,30.953999999999997,16.276000000000003,32.62500000000001,19.196666666666665,13.428333333333342,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,150.0,0
112,7,Maharashtra,Osmanabad,1977,64.1,20.2,315.13,662.2,440.9,200.39999999999998,5.4,0.0,0.0,113.5,138.9,170.1,1122.0,1248.5,111.27,30.645000000000003,21.045,30.592000000000002,16.669999999999998,32.52,19.841666666666665,12.678333333333338,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,204.5,0
112,7,Maharashtra,Osmanabad,1978,60.6,24.9,410.89,928.6,678.9000000000001,158.5,7.1,0.0,0.0,115.3,141.3,172.7,1115.0,1240.8,111.28,30.0,20.6725,30.381999999999998,16.878,32.11166666666667,19.6975,12.41416666666667,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,206.0,0
112,7,Maharashtra,Osmanabad,1979,63.4,29.1,458.99,794.8,565.5,201.5,7.9,0.0,0.0,113.9,137.8,168.4,1113.9,1289.5,115.76,31.19,21.737499999999997,30.372000000000003,17.827999999999996,32.56583333333334,20.269166666666667,12.29666666666667,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,223.25,0
112,7,Maharashtra,Osmanabad,1980,60.0,25.2,420.0,721.7,689.1,11.6,4.6,0.0,0.0,61.7,84.8,102.9,1101.2,1211.3,110.0,30.8,20.855,30.794,17.408,32.794166666666676,20.24833333333333,12.545833333333345,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,311.9,0
112,7,Maharashtra,Osmanabad,1981,64.5,29.7,460.47,823.2,648.2,132.4,1.9,0.0,0.0,83.0,105.9,127.6,1105.5,1231.1,111.36,30.639999999999997,21.2625,30.218,16.354,32.339999999999996,19.666666666666668,12.673333333333328,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,292.5,0
112,7,Maharashtra,Osmanabad,1982,61.1,24.8,405.89,638.4,472.29999999999995,95.29999999999998,5.4,0.0,0.0,75.7,95.6,116.9,1064.9,1195.4,112.25,30.990000000000002,21.6125,30.354000000000003,17.73,32.33916666666667,20.249999999999996,12.089166666666674,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,299.55,0
112,7,Maharashtra,Osmanabad,1983,69.3,35.6,513.71,1022.1,881.8,122.10000000000001,11.4,0.0,0.0,75.0,100.3,130.1,1119.5,1253.7,111.99,31.154999999999998,21.825000000000003,29.637999999999998,15.915999999999997,32.16083333333333,19.7225,12.438333333333329,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,315.6,0
112,7,Maharashtra,Osmanabad,1984,71.5,27.7,387.41,495.5,361.29999999999995,134.1,11.6,0.0,0.0,111.8,135.5,173.5,1122.7,1262.1,112.42,30.365,20.9125,30.368000000000002,16.183999999999997,32.47416666666667,19.643333333333334,12.830833333333334,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,338.7,0
112,7,Maharashtra,Osmanabad,1985,68.6,21.2,309.04,567.2,443.4,97.6,12.1,0.0,0.0,121.1,133.3,170.6,1055.0,1248.4,118.33,30.73,20.955,30.904000000000003,15.952000000000002,32.829166666666666,19.520833333333332,13.308333333333334,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,362.4,0
112,7,Maharashtra,Osmanabad,1986,51.0,6.0,117.65,492.6,443.0,38.2,12.1,0.0,0.0,79.3,108.7,138.4,1090.6,1327.5,121.72,31.1625,20.884999999999998,31.248,16.528000000000002,33.07749999999999,19.682499999999997,13.394999999999996,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,348.65,0
112,7,Maharashtra,Osmanabad,1987,55.0,22.0,400.0,786.9,525.9000000000001,218.0,9.3,0.0,0.0,104.7,130.6,165.4,1151.9,1416.4,122.96,32.0575,21.555,30.982,16.755999999999997,33.23166666666666,19.850833333333334,13.380833333333328,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,387.1,0
112,7,Maharashtra,Osmanabad,1988,66.6,34.2,513.51,992.8,966.1,11.299999999999999,8.6,0.0,0.0,146.3,172.5,238.6,1167.8,1487.8,127.4,31.362500000000004,20.9825,31.046000000000003,16.34,33.009166666666665,19.7525,13.256666666666664,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,435.9,0
112,7,Maharashtra,Osmanabad,1989,65.7,32.1,488.58,709.8,541.7,0.0,8.0,0.0,0.0,171.5,201.0,258.1,1175.5,1447.8,123.16,30.464999999999996,20.585,31.028,15.770000000000001,32.6175,19.120833333333334,13.496666666666666,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,523.5999999999999,0
112,7,Maharashtra,Osmanabad,1990,69.3,31.9,460.32,1087.1,676.5,231.0,15.5,0.0,0.0,244.8,280.7,357.6,1163.0,1460.5,125.58,30.152500000000003,20.5775,31.0,16.52,32.28916666666667,19.360833333333336,12.928333333333331,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,554.5,1
112,7,Maharashtra,Osmanabad,1991,32.2,9.8,304.35,476.3,420.3,20.9,14.5,0.0,0.0,137.9,176.4,224.9,1041.2,1322.7,127.04,30.735,21.0075,31.016000000000002,15.920000000000002,32.79833333333333,19.495833333333334,13.302499999999998,9.35,5.82,2.16,17.33,1432.0,3648.0,171.0,VERTIC,809.0,632.5,1
112,7,Maharashtra,Osmanabad,1992,58.8,24.6,418.37,518.6,436.6,59.400000000000006,18.2,0.0,0.0,157.6,225.0,279.1,1044.3,1324.4,126.82,31.1725,21.442500000000003,30.514,15.857999999999999,32.68833333333333,19.535,13.153333333333332,9.97,6.2,2.3,18.46,1432.0,3648.0,171.0,VERTIC,809.0,670.5,1
112,7,Maharashtra,Osmanabad,1993,68.2,48.2,706.74,818.5,546.7,236.7,17.3,0.0,0.0,161.9,231.0,286.6,1037.9,1360.2,131.05,30.8425,21.564999999999998,30.558,16.074,32.512499999999996,19.656666666666666,12.85583333333333,11.65,3.97,1.01,16.63,1722.0,6764.0,171.0,VERTIC,809.0,727.0,1
112,7,Maharashtra,Osmanabad,1994,69.5,33.2,477.7,436.2,294.50000000000006,116.2,17.2,0.0,0.0,162.4,231.7,287.4,1032.0,1380.8,133.8,29.9675,20.5675,30.662,15.758,32.400000000000006,19.210833333333333,13.189166666666672,8.98,4.34,1.79,15.11,1531.0,3092.0,171.0,VERTIC,809.0,869.5,1
112,7,Maharashtra,Osmanabad,1995,71.6,37.8,527.93,782.5,499.6,220.3,12.9,0.0,0.0,128.9,156.6,195.3,1035.9,1382.9,133.5,31.6575,21.7025,30.894,15.751999999999999,32.87833333333334,19.365,13.513333333333339,14.7,9.85,3.31,27.85,4999.0,11569.0,171.0,VERTIC,809.0,869.5,1
112,7,Maharashtra,Osmanabad,1996,80.5,49.0,608.7,865.5,756.3000000000001,97.5,16.3,0.0,0.0,165.9,193.5,195.3,1061.9,1417.6,133.5,31.0975,21.095000000000002,30.974,16.188000000000002,32.96333333333334,19.631666666666664,13.331666666666674,14.01,5.65,1.64,21.3,2797.0,8855.0,171.0,VERTIC,809.0,885.0,1
112,7,Maharashtra,Osmanabad,1997,70.6,10.8,152.97,636.7,395.09999999999997,175.4,16.6,0.0,0.0,154.9,184.6,231.4,1176.1,1507.8,128.2,30.9325,21.252499999999998,30.712,16.454,32.57333333333334,19.469166666666666,13.104166666666671,12.24,6.74,4.42,23.41,934.0,4457.0,171.0,VERTIC,809.0,1275.0,1
112,7,Maharashtra,Osmanabad,1998,78.9,42.3,536.12,1260.0,1024.9,223.0,15.6,0.0,0.0,175.3,204.4,240.7,1172.5,1458.9,124.43,31.48,21.905,30.657999999999998,16.6,33.00583333333333,20.145833333333332,12.859999999999996,14.925,10.07,4.705,29.455,3395.0,8773.0,171.0,VERTIC,809.0,1154.5,1
112,7,Maharashtra,Osmanabad,1999,80.6,46.6,578.16,709.8,541.7,104.3,15.9,0.0,0.0,192.5,222.8,258.4,1184.0,1471.3,124.27,30.295,20.7925,30.996,15.809999999999999,32.589166666666664,19.333333333333336,13.255833333333328,14.925,10.07,4.705,29.455,3395.0,8773.0,171.0,VERTIC,809.0,1219.5,1
112,7,Maharashtra,Osmanabad,2000,85.8,46.1,537.3,804.1,692.3,88.6,16.6,0.0,0.0,105.2,162.6,200.4,1301.0,1643.3,126.31,30.5775,20.825,31.151999999999997,16.328,32.67666666666667,19.403333333333332,13.273333333333337,13.06,9.49,7.12,29.67,4422.0,14167.0,171.0,VERTIC,809.0,1319.5,1
112,7,Maharashtra,Osmanabad,2001,95.3,47.7,500.52,561.5,430.9,103.49999999999999,12.1,0.0,0.0,105.7,163.5,201.5,1022.9,1480.9,144.77,31.09,21.362499999999997,31.218,16.77,32.97083333333334,19.89666666666667,13.07416666666667,15.15,9.52,3.18,27.86,2593.0,7403.0,171.0,VERTIC,809.0,1337.0,1
112,7,Maharashtra,Osmanabad,2002,94.9,39.2,413.07,568.3,457.9,75.7,12.0,0.0,0.0,106.0,163.2,201.5,1017.3,1478.9,145.38,31.165000000000003,21.44,31.339999999999996,16.892,33.214999999999996,20.1425,13.072499999999998,14.31,9.21,5.71,29.24,1176.0,5559.0,171.0,VERTIC,809.0,1341.5,1
112,7,Maharashtra,Osmanabad,2003,100.1,28.6,285.71,480.9,432.7,20.900000000000002,14.3,0.0,0.0,111.8,138.9,170.6,1003.4,1473.6,146.86,31.659999999999997,21.932499999999997,31.936,17.49,33.67916666666666,20.605,13.07416666666666,6.4,6.14,1.07,13.61,1096.0,3134.0,171.0,VERTIC,809.0,1328.0,1
112,7,Maharashtra,Osmanabad,2004,95.6,46.1,482.22,709.3,499.1,125.3,15.1,0.0,0.0,111.8,138.9,170.6,1000.7,1440.8,143.98,31.07,21.345,31.014,16.564,32.99666666666667,19.921666666666667,13.075000000000003,13.38,10.29,2.41,26.07,3006.0,7687.0,171.0,VERTIC,809.0,1359.5,1
112,7,Maharashtra,Osmanabad,2005,118.3,83.4,704.99,860.8,813.3,31.5,29.8,0.0,0.0,111.8,138.9,170.6,997.3,1482.5,148.65,31.097500000000004,21.3675,30.406,15.958000000000002,32.645833333333336,19.57083333333333,13.075000000000006,16.33,12.68,4.26,33.28,4742.0,12033.0,171.0,VERTIC,809.0,1333.0,1
112,7,Maharashtra,Osmanabad,2006,123.1,75.6,614.13,636.9,556.2,55.6,36.7,0.0,0.0,111.8,138.9,170.6,998.2,1441.8,144.44,30.775000000000002,21.0425,30.927999999999997,16.48,32.58916666666667,19.514166666666664,13.075000000000006,20.16,16.23,5.27,41.66,4512.0,12437.0,171.0,VERTIC,809.0,1510.0,1
112,7,Maharashtra,Osmanabad,2007,120.7,86.5,716.65,621.0,620.1,0.0,34.1,0.0,0.0,111.8,138.9,170.6,998.0,1458.4,146.13,31.017500000000002,21.292499999999997,31.228,16.782,33.01583333333333,19.944166666666668,13.071666666666665,17.98,12.83,5.43,36.24,1899.0,6285.0,171.0,VERTIC,809.0,1515.0,1
112,7,Maharashtra,Osmanabad,2008,158.6,111.3,701.77,771.2,683.1,18.400000000000002,42.3,0.0,0.0,111.8,138.9,170.6,999.4,1470.7,147.16,31.2525,21.527500000000003,31.024,16.578,32.872499999999995,19.8,13.072499999999994,20.97,17.11,6.91,44.99,4433.0,13779.0,171.0,VERTIC,809.0,2001.0,1
112,7,Maharashtra,Osmanabad,2009,132.9,93.78,705.64,713.6,591.1,93.2,11.6,0.0,0.0,111.8,138.9,170.6,996.6,1564.6,156.99,31.8275,22.0975,31.583999999999996,17.136000000000003,33.578333333333326,20.504166666666663,13.074166666666663,23.08,22.06,9.21,54.35,4923.0,14734.0,171.0,VERTIC,809.0,2002.0,1
112,7,Maharashtra,Osmanabad,2010,153.5,128.25,835.5,,,,11.6,0.0,0.0,111.8,138.9,170.6,996.8,1663.7,166.9,30.942500000000003,21.2125,31.308000000000003,16.858,33.36333333333334,20.288333333333334,13.075000000000003,25.75,23.08,11.68,60.51,6112.0,18570.0,171.0,VERTIC,809.0,1960.0,1
112,7,Maharashtra,Osmanabad,2011,119.6,95.35,797.24,,,,11.6,0.0,0.0,111.8,138.9,170.6,996.2,1359.8,136.5,31.057499999999997,21.330000000000002,31.098000000000003,16.65,32.81166666666667,19.738333333333333,13.073333333333334,41.51,28.84,8.5,78.85,8546.0,23188.0,171.0,VERTIC,809.0,2483.0,1
112,7,Maharashtra,Osmanabad,2012,127.2,85.21,669.89,440.3,355.5,56.8,11.6,0.0,0.0,111.8,138.9,170.6,992.8,1674.5,168.66,31.7225,21.9925,31.413999999999998,16.968,33.34916666666667,20.27583333333333,13.073333333333338,27.55,15.32,5.17,48.04,5092.0,16546.0,171.0,VERTIC,809.0,3731.5,1
112,7,Maharashtra,Osmanabad,2013,174.1,206.2,1184.38,736.2,636.4,70.4,11.6,0.0,0.0,111.8,138.9,170.6,993.6,1731.9,174.31,30.685000000000002,20.9525,31.215999999999998,16.77,32.98499999999999,19.910000000000004,13.074999999999989,24.82,14.66,4.99,44.46,6025.0,18301.0,171.0,VERTIC,809.0,2887.0,1
112,7,Maharashtra,Osmanabad,2014,179.9,68.7,381.88,622.5,443.29999999999995,89.30000000000001,11.6,0.0,0.0,111.8,138.9,170.6,986.1,1686.0,170.98,31.9375,22.207499999999996,31.770000000000003,17.323999999999998,33.26583333333333,20.1925,13.073333333333334,24.89,17.83,7.32,50.03,5385.0,16450.0,171.0,VERTIC,809.0,2709.0,1
112,7,Maharashtra,Osmanabad,2015,146.1,34.4,235.46,476.5,336.20000000000005,61.2,11.6,0.0,0.0,111.8,138.9,170.6,956.0,1496.6,156.55,32.4025,22.207499999999996,31.872000000000003,18.174,33.51583333333333,20.546666666666667,12.969166666666666,17.26,15.72,5.73,38.7,3784.0,8691.0,171.0,VERTIC,809.0,4148.5,1
113,7,Maharashtra,Buldhana,1966,7.0,2.0,285.71,714.8,614.3,77.0,0.2,0.0,0.0,15.1,15.7,15.9,679.2,709.7,104.49,31.955000000000002,23.267500000000002,31.034000000000002,16.407999999999998,33.17333333333333,20.409166666666668,12.764166666666664,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,150.1,0
113,7,Maharashtra,Buldhana,1967,4.0,1.0,250.0,653.3,548.8,87.2,0.2,0.0,0.0,16.5,16.8,16.9,680.0,707.6,104.06,30.9775,22.82,30.890000000000004,16.163999999999998,32.79750000000001,20.285,12.512500000000006,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,136.9,0
113,7,Maharashtra,Buldhana,1968,4.2,1.0,238.1,712.1,630.9000000000001,55.0,0.8,0.0,0.0,17.2,20.2,20.2,691.1,712.9,103.15,31.652500000000003,22.8125,29.894,15.080000000000002,32.53666666666666,19.573333333333334,12.963333333333328,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,96.2,0
113,7,Maharashtra,Buldhana,1969,4.0,0.9,225.0,783.4,743.7,39.1,0.4,0.0,0.0,14.4,15.6,17.6,698.5,723.5,103.58,31.139999999999997,22.5725,31.046000000000003,16.4,33.2425,20.6,12.642499999999998,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,111.6,0
113,7,Maharashtra,Buldhana,1970,4.2,1.4,333.33,922.5,886.3999999999999,19.2,0.5,0.0,0.0,10.2,11.2,14.7,685.4,719.4,104.96,30.54,22.365000000000002,30.284000000000002,15.144,32.53166666666667,19.961666666666666,12.570000000000007,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,98.7,0
113,7,Maharashtra,Buldhana,1971,4.4,1.2,272.73,511.5,420.6,65.89999999999999,0.7,0.0,0.0,15.1,16.4,20.5,696.6,734.0,105.37,30.580000000000002,22.939999999999998,29.538000000000004,14.972,32.17166666666667,19.799166666666668,12.372499999999999,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,102.4,0
113,7,Maharashtra,Buldhana,1972,4.5,0.8,177.78,517.7,496.7,19.6,0.8,0.0,0.0,16.2,17.9,20.9,685.1,726.8,106.09,31.887500000000003,23.012500000000003,30.402000000000005,15.516,33.05500000000001,20.1275,12.927500000000006,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,154.85,0
113,7,Maharashtra,Buldhana,1973,5.5,1.9,345.45,784.1,728.9,53.300000000000004,1.0,0.0,0.0,18.0,21.1,25.8,707.9,743.2,104.99,30.6875,22.655,30.204,15.746,32.79666666666667,20.500833333333336,12.29583333333333,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,207.0,0
113,7,Maharashtra,Buldhana,1974,7.2,2.7,375.0,628.6,499.3,113.7,1.1,0.0,0.0,18.4,21.5,26.6,698.3,756.8,108.38,31.765,23.19,29.49,14.974,32.65,20.038333333333334,12.611666666666665,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,211.39999999999998,0
113,7,Maharashtra,Buldhana,1975,8.5,3.7,435.29,885.4,789.0999999999999,88.2,1.8,0.0,0.0,17.8,24.8,30.3,692.5,752.4,108.65,30.595,22.48,29.172000000000004,14.702000000000002,32.041666666666664,19.643333333333334,12.39833333333333,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,160.15,0
113,7,Maharashtra,Buldhana,1976,7.2,1.7,236.11,642.9,558.6,77.3,1.4,0.0,0.0,20.0,24.5,30.0,679.0,741.0,109.13,30.8125,22.3525,30.772,16.694000000000003,32.72166666666667,20.327499999999997,12.394166666666674,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,150.0,0
113,7,Maharashtra,Buldhana,1977,7.3,2.1,287.67,885.2,701.5999999999999,176.2,1.1,0.0,0.0,21.2,25.1,30.9,680.5,742.0,109.04,30.9225,22.785,30.291999999999994,16.738,32.6175,20.7925,11.825,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,204.5,0
113,7,Maharashtra,Buldhana,1978,13.1,3.3,251.91,867.4,714.8000000000001,107.10000000000001,1.7,0.0,0.0,22.7,26.6,32.6,681.9,753.8,110.54,30.557499999999997,22.697499999999998,29.871999999999996,16.718,32.1775,20.649166666666666,11.528333333333336,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,206.0,0
