Dist Code,Year,yield_kg_ha
27,1992,1381.65
27,1993,1069.64
27,1994,838.35
27,1995,1282.31
27,1996,1153.58
27,1997,1149.43
27,1998,1422.92
27,1999,1085.81
27,2000,1078.95
27,2001,1189.83
27,2002,1042.04
27,2003,1382.18
27,2004,1394.07
27,2005,1284.33
27,2006,1075.1
27,2007,1147.59
27,2008,1063.6
27,2009,1058.56
27,2010,1420.18
27,2011,1548.0
27,2012,1648.43
27,2013,2848.12
27,2014,2240.0
27,2015,2826.09
28,1966,888.89
28,1967,500.0
28,1968,500.0
28,1969,600.0
28,1970,400.0
28,1971,666.67
28,1972,1000.0
28,1973,750.0
28,1974,750.0
28,1975,1000.0
28,1976,1000.0
28,1978,1000.0
28,1990,1000.0
28,1991,1000.0
29,1966,714.29
29,1967,375.0
29,1968,277.78
29,1969,387.5
29,1970,346.67
29,1971,365.38
29,1972,456.14
29,1973,509.09
29,1974,478.26
29,1975,500.0
29,1976,484.85
29,1977,604.17
29,1978,604.65
29,1979,375.0
29,1980,500.0
29,1981,583.33
29,1982,457.14
29,1983,610.17
29,1984,666.67
29,1985,446.81
29,1986,600.0
29,1987,500.0
29,1988,863.64
29,1989,771.43
29,1990,690.0
29,1991,601.23
29,1992,771.93
29,1993,741.57
29,1994,800.0
29,1995,1000.0
29,1996,1000.0
29,1997,1000.0
29,1998,1000.0
29,2002,333.33
29,2003,1666.67
29,2004,1400.0
29,2005,1333.33
29,2006,1500.0
29,2007,1444.44
29,2009,1500.0
29,2010,1666.67
29,2011,2250.0
30,1966,1000.0
30,1967,333.33
30,1968,535.71
30,1969,382.98
30,1970,377.78
30,1971,409.09
30,1972,566.67
30,1973,612.9
30,1974,659.57
30,1975,484.85
30,1976,500.0
30,1977,647.06
30,1978,529.41
30,1979,363.64
30,1980,500.0
30,1981,608.7
30,1982,478.26
30,1983,620.69
30,1984,700.0
30,1985,523.81
30,1986,500.0
30,1987,1000.0
30,1988,1500.0
30,1989,769.23
30,1990,794.12
30,1991,654.55
30,1992,777.78
30,1993,640.0
30,1994,1000.0
30,1995,1000.0
30,1997,1000.0
30,1998,1000.0
30,2004,750.0
30,2005,500.0
30,2006,1000.0
30,2010,1166.67
30,2011,1500.0
31,1966,666.67
31,1967,500.0
31,1968,285.71
31,1969,431.82
31,1970,404.26
31,1971,416.67
31,1972,714.29
31,1973,631.58
31,1974,677.42
31,1975,588.24
31,1976,571.43
31,1977,681.82
31,1978,560.0
31,1979,321.43
31,1980,533.33
31,1981,533.33
31,1982,392.86
31,1983,774.19
31,1984,821.43
31,1985,500.0
31,1986,333.33
31,1987,500.0
31,1988,807.69
31,1989,666.67
31,1990,784.0
31,1991,679.25
31,1992,893.44
31,1993,680.0
31,1994,750.0
31,1995,1000.0
31,1996,666.67
31,1997,1000.0
31,1998,1500.0
31,1999,1000.0
31,2000,1000.0
31,2003,1000.0
31,2004,833.33
31,2005,666.67
31,2006,1000.0
31,2008,1000.0
31,2010,1196.43
31,2011,1020.83
31,2012,1500.0
31,2013,1000.0
32,1966,888.89
32,1967,444.44
32,1968,500.0
32,1969,571.43
32,1970,500.0
32,1971,500.0
32,1972,714.29
32,1973,571.43
32,1974,428.57
32,1975,500.0
32,1976,555.56
32,1977,1000.0
32,1978,500.0
32,1979,500.0
32,1980,666.67
32,1981,666.67
32,1982,666.67
32,1983,750.0
32,1984,1000.0
32,1985,500.0
32,1986,500.0
32,1987,500.0
32,1988,500.0
32,1989,500.0
32,1990,695.65
32,1991,700.0
32,1992,769.23
32,1993,600.0
32,1997,1000.0
32,1998,1000.0
32,2000,1000.0
32,2001,1000.0
32,2003,1000.0
32,2004,1000.0
32,2005,666.67
32,2006,1000.0
32,2008,1000.0
33,1966,333.33
33,1967,388.89
33,1968,331.13
33,1969,345.86
33,1970,317.76
33,1971,295.24
33,1972,295.92
33,1973,457.14
33,1974,330.43
33,1975,351.35
33,1976,302.08
33,1977,475.0
33,1978,388.06
33,1979,287.88
33,1980,337.84
33,1981,371.79
33,1982,253.33
33,1983,369.86
33,1984,412.5
33,1985,150.0
33,1986,375.0
33,1987,222.22
33,1988,427.08
33,1989,304.35
33,1990,376.06
33,1991,257.77
33,1992,483.87
33,1993,374.47
33,1994,419.35
33,1995,410.71
33,1996,339.62
33,1997,365.38
33,1998,423.08
33,1999,212.77
33,2000,303.57
33,2001,406.78
33,2002,365.08
33,2003,526.32
33,2004,483.07
33,2005,442.45
33,2006,470.59
33,2007,442.31
33,2008,489.36
33,2009,450.98
33,2010,622.66
33,2011,533.77
33,2012,1046.01
33,2013,1319.3
33,2014,1500.0
33,2015,1333.33
34,1966,538.46
34,1967,375.0
34,1968,197.37
34,1969,355.83
34,1970,250.0
34,1971,343.07
34,1972,316.67
34,1973,346.77
34,1974,300.97
34,1975,412.28
34,1976,336.63
34,1977,416.67
34,1978,342.11
34,1979,277.78
34,1980,351.65
34,1981,373.74
34,1982,263.16
34,1983,428.57
34,1984,395.6
34,1985,86.54
34,1986,416.67
34,1987,384.62
34,1988,509.2
34,1989,450.62
34,1990,376.4
34,1991,354.21
34,1992,591.56
34,1993,471.3
34,1994,414.01
34,1995,435.37
34,1996,400.0
34,1997,443.71
34,1998,424.84
34,1999,442.18
34,2000,243.75
34,2001,428.57
34,2002,333.33
34,2003,598.84
34,2004,560.62
34,2005,620.53
34,2006,583.67
34,2007,603.66
34,2008,692.31
34,2009,542.17
34,2010,724.49
34,2011,710.78
34,2012,1264.91
34,2013,1349.49
34,2014,818.18
34,2015,1066.67
35,1966,291.67
35,1967,298.25
35,1968,99.8
35,1969,322.77
35,1970,286.65
35,1971,319.71
35,1972,175.98
35,1973,168.86
35,1974,171.72
35,1975,218.75
35,1976,193.99
35,1977,203.49
35,1978,129.75
35,1979,91.21
35,1980,204.47
35,1981,138.16
35,1982,211.04
35,1983,298.97
35,1984,209.39
35,1985,231.94
35,1986,208.33
35,1987,240.0
35,1988,376.87
35,1989,330.91
35,1990,331.73
35,1991,232.86
35,1992,418.04
35,1993,354.4
35,1994,328.5
35,1995,311.48
35,1996,244.32
35,1997,341.61
35,1998,409.09
35,1999,220.47
35,2000,292.68
35,2001,344.83
35,2002,256.41
35,2003,406.78
35,2004,354.54
35,2005,346.72
35,2006,430.12
35,2007,416.67
35,2008,470.59
35,2009,444.44
35,2010,600.69
35,2011,850.32
35,2012,1675.85
35,2013,1141.05
35,2014,1363.64
35,2015,1500.0
36,1966,750.0
36,1967,333.33
36,1968,370.37
36,1969,574.07
36,1970,476.19
36,1971,514.29
36,1972,593.75
36,1973,727.27
36,1974,787.88
36,1975,480.0
36,1976,428.57
36,1977,550.0
36,1978,333.33
36,1979,400.0
36,1980,266.67
36,1981,533.33
36,1982,375.0
36,1983,533.33
36,1984,500.0
36,1985,384.62
36,1986,400.0
36,1987,400.0
