Dist Code,hist_median,hist_q25,hist_q75
1,1000.0,815.5,1000.0
3,1000.0,1000.0,1000.0
4,224.81,224.81,224.81
5,500.0,270.8325,500.0
6,500.0,500.0,500.0
7,666.67,500.0,1000.0
9,598.2149999999999,500.0,1000.0
10,833.33,588.89,1000.0
11,1200.0,1200.0,1200.0
13,833.335,666.67,1000.0
14,1000.0,1000.0,1041.6675
16,500.0,500.0,1000.0
17,1000.0,1000.0,1000.0
18,488.49,374.6225,538.2425000000001
19,500.0,500.0,500.0
20,500.0,500.0,916.6675
21,400.0,400.0,400.0
22,1101.15,881.125,1682.2325
23,846.5899999999999,577.7425000000001,1070.0425
