Dist Code,hist_median,hist_q25,hist_q75
1,1000.0,1000.0,1111.11
2,1000.0,1000.0,1200.0
3,847.385,745.8325,1010.74
4,774.605,662.9575,985.2925
5,822.995,624.8775,1000.0
6,824.51,610.23,1050.8874999999998
7,1000.0,750.0,1000.0
8,1000.0,1000.0,1005.9525
9,1002.61,625.8275,1260.3925
10,1000.0,666.67,1125.0
11,832.165,672.0999999999999,1137.8999999999999
12,1000.0,1000.0,1000.0
13,741.36,619.6925,848.3675
14,761.365,561.41,1000.0
15,1110.0349999999999,909.9425,1500.0
16,666.67,612.7,809.72
17,1000.0,1000.0,1000.0
19,900.0,850.0,950.0
20,1250.0,1125.0,1291.665
21,750.0,633.335,833.33
22,1000.0,791.665,1211.1100000000001
23,842.735,697.965,1163.475
24,1000.0,764.4225,1220.3975
25,965.155,807.14,1044.8975
26,888.89,691.6675,1000.0
27,1000.0,1000.0,1000.0
28,770.3299999999999,598.29,1000.0
29,846.0550000000001,633.27,1104.165
30,953.7049999999999,744.6650000000001,1197.06
31,772.645,563.28,1078.9875000000002
32,871.61,702.385,1127.0825
33,660.2,554.765,828.15
34,597.75,428.49,835.8475
35,696.57,591.34,818.7049999999999
36,720.7,534.8625,941.995
37,875.0,700.8900000000001,1016.855
38,1000.0,666.67,1000.0
39,1000.0,743.0550000000001,1200.0
40,693.45,522.9825,928.315
41,696.46,495.5175,898.81
42,797.06,607.8425,1000.0
43,750.0,500.0,1000.0
44,946.73,863.4875,1093.1625
45,955.89,875.93,1033.2849999999999
46,1000.0,864.31,1304.455
47,1272.06,1087.8925,1604.1625
48,1059.135,885.66,1454.2725
49,1138.8600000000001,948.005,1350.3075
50,1460.455,1157.265,1627.3075
51,735.8499999999999,654.7975,894.4
52,689.0699999999999,601.37,872.535
53,724.155,555.8199999999999,956.9075
54,1109.15,922.3824999999999,1243.3174999999999
55,854.165,698.3325,1067.3975
56,984.85,742.8575,1363.83
57,801.96,631.8625,1031.7275
58,653.16,508.85,812.315
59,853.71,635.6025,942.81
60,913.105,829.1175,1028.9575
61,1041.495,892.975,1225.1
62,954.44,724.395,1176.345
63,715.165,516.3050000000001,1057.7575000000002
64,943.3199999999999,829.785,1056.5625
65,851.28,714.2275,1014.345
66,794.705,592.1625,926.3625
67,1024.68,808.3100000000001,1140.4775
68,968.565,709.5799999999999,1107.4
69,1049.5,810.4625000000001,1164.1375
