Dist Code,hist_median,hist_q25,hist_q75
115,935.285,724.24,1273.1100000000001
116,987.05,821.9675,1147.625
117,1018.22,772.0525,1208.5625
118,786.74,621.3499999999999,1055.0825
119,619.775,472.715,715.4125
120,573.8399999999999,481.61,720.4975
121,1128.4,890.5375,1367.52
122,2243.1800000000003,1851.7875,2884.43
123,2239.83,1890.8274999999999,2537.635
124,990.2,764.6275,1164.605
125,2007.9,1788.02,2153.755
126,2156.26,1838.4025000000001,2409.125
127,2235.855,1666.67,2614.4449999999997
128,2000.0,1000.0,2500.0
129,1971.315,1606.3999999999999,2380.55
130,2804.705,2058.725,3272.89
131,1840.875,1525.2800000000002,2026.4175
132,2385.815,1760.18,2651.7825000000003
133,2496.615,2090.2400000000002,2729.355
134,1763.6100000000001,1470.55,2012.43
135,2448.505,1907.4075,2980.63
136,2138.63,1908.0075,2394.975
137,1815.48,1464.835,2017.9425
138,1466.225,942.8149999999999,2046.335
139,1325.145,1074.3875,1821.7450000000001
140,2397.965,1740.365,3096.29
141,1594.595,1270.3375,2035.19
142,1688.6950000000002,1135.795,2382.1575
143,2228.16,1477.845,3148.6525
144,1573.385,1168.6575,2041.4075
145,1700.0,1585.37,2000.0
146,2032.2,1357.83,2592.79
147,1919.31,1277.4375,2537.245
148,2196.4300000000003,1600.0,2534.5825
149,1473.1750000000002,1279.7825,1797.3725
150,2000.8400000000001,1552.0,2796.4700000000003
151,1912.44,1506.195,2390.2375
152,1733.75,1004.7175,2500.0
153,1263.08,1089.5275000000001,1514.645
154,1914.35,1172.3874999999998,2369.1025
155,1803.2,1410.8575,2641.58
156,1377.4250000000002,1088.6750000000002,1994.6125000000002
157,1859.465,1217.61,2451.3224999999998
158,1301.065,1050.9875,2091.62
159,1254.9050000000002,1094.7875,1696.8600000000001
160,1994.71,1285.615,2560.7975
161,1905.7649999999999,1360.9650000000001,2370.9474999999998
162,1683.73,1364.7949999999998,2149.63
163,1191.685,899.0575,1738.325
