Dist Code,Year,yield_kg_ha
16,1995,714.29
16,1996,1000.0
16,1997,857.14
16,1998,888.89
16,1999,1000.0
16,2000,833.33
16,2001,1166.67
16,2002,833.33
16,2003,1142.86
16,2004,904.11
16,2005,869.57
16,2006,508.2
16,2007,571.43
16,2008,666.67
16,2009,625.0
16,2010,625.0
16,2011,375.0
16,2012,553.57
16,2013,773.58
16,2014,1444.44
16,2015,1000.0
17,1966,500.0
17,1967,1000.0
17,1968,416.67
17,1969,739.13
17,1970,916.67
17,1971,652.17
17,1972,833.33
17,1973,708.33
17,1974,769.23
17,1975,923.08
17,1976,1000.0
17,1977,730.77
17,1978,777.78
17,1979,550.0
17,1980,950.0
17,1981,1150.0
17,1982,1000.0
17,1983,1600.0
17,1984,800.0
17,1985,866.67
17,1986,666.67
17,1987,1000.0
17,1988,1037.04
17,1989,1241.38
17,1990,925.93
17,1991,346.15
17,1992,1192.31
17,1993,1269.23
17,1994,807.69
17,1995,923.08
17,1996,920.0
17,1997,875.0
17,1998,720.0
17,1999,1040.0
17,2000,962.96
17,2001,1280.0
17,2002,916.67
17,2003,1000.0
17,2004,667.98
17,2005,837.61
17,2006,408.26
17,2007,600.0
17,2008,863.64
17,2009,541.67
17,2010,923.08
17,2011,617.02
17,2012,1507.81
17,2013,1359.2
17,2014,1625.0
17,2015,1500.0
18,1966,500.0
18,1967,857.14
18,1968,533.33
18,1969,533.33
18,1970,812.5
18,1971,692.31
18,1972,846.15
18,1973,692.31
18,1974,642.86
18,1975,642.86
18,1976,714.29
18,1977,461.54
18,1978,538.46
18,1979,300.0
18,1980,700.0
18,1981,800.0
18,1982,700.0
18,1983,1000.0
18,1984,800.0
18,1985,583.33
18,1986,1000.0
18,1987,1000.0
18,1988,750.0
18,1989,1000.0
18,1990,800.0
18,1991,600.0
18,1992,1125.0
18,1993,1000.0
18,1994,687.5
18,1995,928.57
18,1996,800.0
18,1997,625.0
18,1998,933.33
18,1999,1076.92
18,2000,1083.33
18,2001,1272.73
18,2002,1272.73
18,2003,1090.91
18,2004,801.8
18,2005,824.18
18,2006,543.1
18,2007,636.36
18,2008,846.15
18,2009,583.33
18,2010,666.67
18,2011,625.0
18,2012,786.32
18,2013,973.68
18,2014,1714.29
18,2015,1500.0
19,1966,944.44
19,1967,1263.16
19,1968,663.51
19,1969,626.21
19,1970,1076.23
19,1971,709.09
19,1972,1115.04
19,1973,1177.97
19,1974,923.08
19,1975,1045.64
19,1976,1368.42
19,1977,809.92
19,1978,927.71
19,1979,844.0
19,1980,760.0
19,1981,908.0
19,1982,630.0
19,1983,1170.83
19,1984,1257.14
19,1985,868.42
19,1986,1000.0
19,1987,1173.91
19,1988,1268.04
19,1989,1273.93
19,1990,1167.68
19,1991,871.07
19,1992,1258.06
19,1993,1292.75
19,1994,980.17
19,1995,1271.19
19,1996,1156.86
19,1997,901.41
19,1998,1162.92
19,1999,1419.79
19,2000,1574.18
19,2001,1364.9
19,2002,1605.63
19,2003,1689.75
19,2004,1412.01
19,2005,1131.94
19,2006,776.39
19,2007,945.05
19,2008,1142.47
19,2009,991.6
19,2010,1139.2
19,2011,885.79
19,2012,2042.65
19,2013,1704.97
19,2014,1820.51
19,2015,1755.1
20,1966,700.0
20,1967,800.0
20,1968,1250.0
20,1969,750.0
20,1970,1000.0
20,1971,1333.33
20,1972,1111.11
20,1973,900.0
20,1974,800.0
20,1975,818.18
20,1976,1090.91
20,1977,700.0
20,1978,777.78
20,1979,333.33
20,1980,600.0
20,1981,700.0
20,1982,714.29
20,1983,900.0
20,1984,777.78
20,1985,727.27
20,1986,1000.0
20,1987,1000.0
20,1988,1076.92
20,1989,1083.33
20,1990,1000.0
20,1991,700.0
20,1992,1400.0
20,1993,1100.0
20,1994,818.18
20,1995,1100.0
20,1996,900.0
20,1997,900.0
20,1998,1090.91
20,1999,1300.0
20,2000,1400.0
20,2001,1700.0
20,2002,1125.0
20,2003,1300.0
20,2004,954.55
20,2005,1060.24
20,2006,500.0
20,2007,625.0
20,2008,750.0
20,2009,625.0
20,2010,857.14
20,2011,750.0
20,2012,1464.29
20,2013,701.3
20,2014,1411.76
20,2015,2000.0
21,1966,590.91
21,1967,956.52
21,1968,308.37
21,1969,413.79
21,1970,834.04
21,1971,605.04
21,1972,651.64
21,1973,693.23
21,1974,582.03
21,1975,806.08
21,1976,1062.96
21,1977,609.49
21,1978,762.77
21,1979,333.33
21,1980,651.85
21,1981,792.59
21,1982,729.63
21,1983,1021.43
21,1984,1076.12
21,1985,806.9
21,1986,700.0
21,1987,794.12
21,1988,955.56
21,1989,1141.54
21,1990,947.53
21,1991,674.92
21,1992,1181.27
21,1993,1185.07
21,1994,707.1
21,1995,1033.43
21,1996,1043.86
21,1997,863.77
21,1998,1011.56
21,1999,1182.86
21,2000,1362.07
21,2001,1245.71
21,2002,1415.2
21,2003,1345.71
21,2004,978.91
21,2005,857.1
21,2006,589.17
21,2007,727.0
21,2008,808.02
21,2009,574.47
21,2010,853.66
21,2011,709.4
21,2012,1491.82
21,2013,1414.18
21,2014,1549.02
21,2015,2100.0
22,1966,1000.0
22,1967,1666.67
22,1968,1500.0
22,1969,2000.0
22,1970,1500.0
22,1971,1000.0
22,1972,1000.0
22,1973,1000.0
22,1974,1000.0
22,1975,1500.0
22,1976,2500.0
22,1977,1500.0
22,1978,1000.0
22,1979,500.0
22,1980,800.0
22,1981,1000.0
22,1982,1500.0
22,1983,2000.0
22,1984,2000.0
22,1985,1500.0
22,1986,1500.0
22,1987,1000.0
22,1988,2000.0
22,1989,1000.0
22,1990,1000.0
22,1991,1000.0
22,1992,2000.0
22,1993,2000.0
22,1994,1000.0
22,1998,1000.0
22,2000,2000.0
22,2001,4000.0
22,2002,1000.0
22,2003,3000.0
22,2004,2347.83
22,2005,2187.5
22,2006,1750.0
22,2007,1000.0
22,2008,1000.0
22,2009,1000.0
22,2010,1500.0
22,2011,1500.0
22,2012,2166.67
22,2013,2250.0
22,2014,1285.71
23,1966,571.43
23,1967,1347.83
23,1968,438.6
23,1969,488.26
23,1970,862.5
23,1971,444.88
23,1972,706.61
23,1973,1008.89
23,1974,388.63
23,1975,1063.41
23,1976,1446.9
23,1977,872.95
23,1978,944.0
23,1979,63.33
23,1980,1037.93
23,1981,890.0
23,1982,746.43
23,1983,1360.71
23,1984,1193.92
23,1985,982.01
23,1986,615.38
23,1987,1230.77
23,1988,1531.75
23,1989,953.39
23,1990,1321.43
23,1991,723.64
23,1992,1790.51
23,1993,1557.38
23,1994,926.72
23,1995,1365.22
23,1996,1244.54
23,1997,1240.91
23,1998,1331.84
23,1999,1641.51
23,2000,2304.15
23,2001,2207.07
23,2002,1010.64
23,2003,2150.41
23,2004,1618.58
23,2005,2068.26
23,2006,1194.46
23,2007,934.78
23,2008,1554.55
23,2009,1375.0
23,2010,1735.63
23,2011,1285.71
23,2012,1732.9
23,2013,1143.05
23,2014,1523.81
23,2015,1928.57
24,1966,954.55
24,1967,1080.0
24,1968,631.97
24,1969,623.02
24,1970,1099.24
24,1971,565.38
24,1972,992.83
24,1973,750.0
24,1974,617.98
24,1975,901.52
24,1976,1302.16
24,1977,820.34
24,1978,779.31
24,1979,638.71
24,1980,908.82
24,1981,911.76
24,1982,376.47
24,1983,1145.45
24,1984,1095.52
24,1985,888.89
24,1986,406.25
24,1987,700.0
24,1988,1045.75
24,1989,1180.0
24,1990,869.09
24,1991,607.0
24,1992,1484.0
24,1993,1413.13
24,1994,944.68
24,1995,1316.02
24,1996,826.67
24,1997,876.07
24,1998,1154.21
24,1999,1500.0
24,2000,1935.36
24,2001,1995.82
24,2002,631.8
24,2003,1866.44
24,2004,1295.24
24,2005,1503.72
24,2006,1041.53
24,2007,1183.75
24,2008,1253.52
24,2009,1245.06
24,2010,1577.41
24,2011,1293.84
24,2012,2007.62
24,2013,1016.98
24,2014,1962.96
24,2015,1590.91
25,1966,555.56
25,1967,500.0
25,1968,800.0
25,1969,700.0
25,1970,909.09
25,1971,727.27
25,1972,692.31
25,1973,857.14
25,1974,700.0
25,1975,625.0
25,1976,1125.0
25,1977,700.0
25,1978,888.89
25,1979,200.0
25,1980,1500.0
